,Seed,Distance Type,K,Accuracy
0,0,1,9,0.6086956521739131
1,0,1,11,0.5652173913043478
2,0,1,13,0.5652173913043478
3,0,1,15,0.6086956521739131
4,0,1,17,0.5652173913043478
5,0,1,19,0.5652173913043478
6,0,1,21,0.5217391304347826
7,0,1,23,0.5652173913043478
8,0,1,25,0.6086956521739131
9,0,1,27,0.5652173913043478
10,0,1,29,0.6521739130434783
11,0,1,31,0.6086956521739131
12,0,1,33,0.6086956521739131
13,0,1,35,0.5652173913043478
14,0,2,9,0.6086956521739131
15,0,2,11,0.4782608695652174
16,0,2,13,0.5217391304347826
17,0,2,15,0.5217391304347826
18,0,2,17,0.5652173913043478
19,0,2,19,0.6086956521739131
20,0,2,21,0.6521739130434783
21,0,2,23,0.6521739130434783
22,0,2,25,0.6521739130434783
23,0,2,27,0.6521739130434783
24,0,2,29,0.6086956521739131
25,0,2,31,0.6086956521739131
26,0,2,33,0.6521739130434783
27,0,2,35,0.6086956521739131
28,1,1,9,0.43478260869565216
29,1,1,11,0.43478260869565216
30,1,1,13,0.391304347826087
31,1,1,15,0.4782608695652174
32,1,1,17,0.34782608695652173
33,1,1,19,0.391304347826087
34,1,1,21,0.391304347826087
35,1,1,23,0.34782608695652173
36,1,1,25,0.391304347826087
37,1,1,27,0.391304347826087
38,1,1,29,0.391304347826087
39,1,1,31,0.391304347826087
40,1,1,33,0.391304347826087
41,1,1,35,0.391304347826087
42,1,2,9,0.5217391304347826
43,1,2,11,0.5652173913043478
44,1,2,13,0.5652173913043478
45,1,2,15,0.5652173913043478
46,1,2,17,0.5652173913043478
47,1,2,19,0.6086956521739131
48,1,2,21,0.6521739130434783
49,1,2,23,0.6086956521739131
50,1,2,25,0.6956521739130435
51,1,2,27,0.6521739130434783
52,1,2,29,0.6086956521739131
53,1,2,31,0.6086956521739131
54,1,2,33,0.6086956521739131
55,1,2,35,0.6086956521739131
56,2,1,9,0.6086956521739131
57,2,1,11,0.43478260869565216
58,2,1,13,0.43478260869565216
59,2,1,15,0.4782608695652174
60,2,1,17,0.5217391304347826
61,2,1,19,0.5217391304347826
62,2,1,21,0.4782608695652174
63,2,1,23,0.391304347826087
64,2,1,25,0.4782608695652174
65,2,1,27,0.43478260869565216
66,2,1,29,0.391304347826087
67,2,1,31,0.4782608695652174
68,2,1,33,0.5652173913043478
69,2,1,35,0.5217391304347826
70,2,2,9,0.4782608695652174
71,2,2,11,0.5652173913043478
72,2,2,13,0.6086956521739131
73,2,2,15,0.5217391304347826
74,2,2,17,0.6086956521739131
