,Seed,Distance Type,K,Accuracy
0,0,1,9,0.6086956521739131
1,0,1,11,0.6086956521739131
2,0,1,13,0.6956521739130435
3,0,1,15,0.6521739130434783
4,0,1,17,0.6956521739130435
5,0,1,19,0.6956521739130435
6,0,1,21,0.5652173913043478
7,0,1,23,0.6086956521739131
8,0,1,25,0.5652173913043478
9,0,1,27,0.6086956521739131
10,0,1,29,0.5652173913043478
11,0,1,31,0.6956521739130435
12,0,1,33,0.6086956521739131
13,0,1,35,0.6086956521739131
14,0,2,9,0.6521739130434783
15,0,2,11,0.6521739130434783
16,0,2,13,0.6521739130434783
17,0,2,15,0.5652173913043478
18,0,2,17,0.6521739130434783
19,0,2,19,0.6086956521739131
20,0,2,21,0.7391304347826086
21,0,2,23,0.6086956521739131
22,0,2,25,0.6086956521739131
23,0,2,27,0.6521739130434783
24,0,2,29,0.6086956521739131
25,0,2,31,0.6521739130434783
26,0,2,33,0.6521739130434783
27,0,2,35,0.6521739130434783
28,1,1,9,0.30434782608695654
29,1,1,11,0.2608695652173913
30,1,1,13,0.30434782608695654
31,1,1,15,0.391304347826087
32,1,1,17,0.30434782608695654
33,1,1,19,0.30434782608695654
34,1,1,21,0.391304347826087
35,1,1,23,0.34782608695652173
36,1,1,25,0.34782608695652173
37,1,1,27,0.30434782608695654
38,1,1,29,0.30434782608695654
39,1,1,31,0.34782608695652173
40,1,1,33,0.34782608695652173
41,1,1,35,0.391304347826087
42,1,2,9,0.4782608695652174
43,1,2,11,0.4782608695652174
44,1,2,13,0.43478260869565216
45,1,2,15,0.5217391304347826
46,1,2,17,0.5217391304347826
47,1,2,19,0.5652173913043478
48,1,2,21,0.4782608695652174
49,1,2,23,0.4782608695652174
50,1,2,25,0.6521739130434783
51,1,2,27,0.6521739130434783
52,1,2,29,0.6521739130434783
53,1,2,31,0.6956521739130435
54,1,2,33,0.6521739130434783
55,1,2,35,0.6956521739130435
56,2,1,9,0.5217391304347826
57,2,1,11,0.5652173913043478
58,2,1,13,0.6521739130434783
59,2,1,15,0.5217391304347826
60,2,1,17,0.5217391304347826
61,2,1,19,0.5217391304347826
62,2,1,21,0.5217391304347826
63,2,1,23,0.6086956521739131
64,2,1,25,0.4782608695652174
65,2,1,27,0.4782608695652174
66,2,1,29,0.43478260869565216
67,2,1,31,0.5652173913043478
68,2,1,33,0.5652173913043478
69,2,1,35,0.4782608695652174
70,2,2,9,0.4782608695652174
71,2,2,11,0.5217391304347826
72,2,2,13,0.4782608695652174
73,2,2,15,0.4782608695652174
74,2,2,17,0.5217391304347826
75,2,2,19,0.43478260869565216
76,2,2,21,0.43478260869565216
77,2,2,23,0.5217391304347826
78,2,2,25,0.5217391304347826
79,2,2,27,0.6086956521739131
80,2,2,29,0.6521739130434783
81,2,2,31,0.6521739130434783
82,2,2,33,0.6521739130434783
83,2,2,35,0.6521739130434783
84,3,1,9,0.6956521739130435
85,3,1,11,0.6521739130434783
86,3,1,13,0.5652173913043478
87,3,1,15,0.5217391304347826
88,3,1,17,0.6521739130434783
89,3,1,19,0.6521739130434783
90,3,1,21,0.5217391304347826
91,3,1,23,0.5217391304347826
92,3,1,25,0.4782608695652174
93,3,1,27,0.4782608695652174
94,3,1,29,0.4782608695652174
95,3,1,31,0.43478260869565216
96,3,1,33,0.4782608695652174
97,3,1,35,0.43478260869565216
98,3,2,9,0.6956521739130435
99,3,2,11,0.6956521739130435
100,3,2,13,0.6956521739130435
101,3,2,15,0.6521739130434783
102,3,2,17,0.6521739130434783
103,3,2,19,0.6086956521739131
104,3,2,21,0.6521739130434783
105,3,2,23,0.6521739130434783
106,3,2,25,0.6521739130434783
107,3,2,27,0.6521739130434783
108,3,2,29,0.6521739130434783
109,3,2,31,0.6521739130434783
110,3,2,33,0.6521739130434783
111,3,2,35,0.6086956521739131
112,4,1,9,0.4782608695652174
113,4,1,11,0.43478260869565216
114,4,1,13,0.43478260869565216
115,4,1,15,0.391304347826087
116,4,1,17,0.43478260869565216
117,4,1,19,0.34782608695652173
118,4,1,21,0.391304347826087
119,4,1,23,0.34782608695652173
120,4,1,25,0.34782608695652173
121,4,1,27,0.34782608695652173
122,4,1,29,0.34782608695652173
123,4,1,31,0.34782608695652173
124,4,1,33,0.34782608695652173
125,4,1,35,0.34782608695652173
126,4,2,9,0.43478260869565216
127,4,2,11,0.391304347826087
128,4,2,13,0.43478260869565216
129,4,2,15,0.43478260869565216
130,4,2,17,0.43478260869565216
131,4,2,19,0.391304347826087
132,4,2,21,0.391304347826087
133,4,2,23,0.43478260869565216
134,4,2,25,0.391304347826087
135,4,2,27,0.43478260869565216
136,4,2,29,0.43478260869565216
137,4,2,31,0.391304347826087
138,4,2,33,0.391304347826087
139,4,2,35,0.391304347826087
140,5,1,9,0.6086956521739131
141,5,1,11,0.6086956521739131
142,5,1,13,0.6086956521739131
143,5,1,15,0.6956521739130435
144,5,1,17,0.6521739130434783
145,5,1,19,0.6086956521739131
146,5,1,21,0.6521739130434783
147,5,1,23,0.6086956521739131
148,5,1,25,0.5652173913043478
149,5,1,27,0.5217391304347826
150,5,1,29,0.5217391304347826
151,5,1,31,0.5217391304347826
152,5,1,33,0.5652173913043478
153,5,1,35,0.4782608695652174
154,5,2,9,0.5652173913043478
155,5,2,11,0.5652173913043478
156,5,2,13,0.6086956521739131
157,5,2,15,0.6521739130434783
158,5,2,17,0.6086956521739131
159,5,2,19,0.6521739130434783
160,5,2,21,0.6086956521739131
161,5,2,23,0.6086956521739131
162,5,2,25,0.6086956521739131
163,5,2,27,0.5652173913043478
164,5,2,29,0.6086956521739131
165,5,2,31,0.5652173913043478
166,5,2,33,0.5652173913043478
167,5,2,35,0.5652173913043478
168,6,1,9,0.6956521739130435
169,6,1,11,0.6956521739130435
170,6,1,13,0.6086956521739131
171,6,1,15,0.6956521739130435
172,6,1,17,0.6521739130434783
173,6,1,19,0.6521739130434783
174,6,1,21,0.6521739130434783
175,6,1,23,0.6521739130434783
176,6,1,25,0.4782608695652174
177,6,1,27,0.6086956521739131
178,6,1,29,0.5652173913043478
179,6,1,31,0.6956521739130435
180,6,1,33,0.6521739130434783
181,6,1,35,0.5652173913043478
182,6,2,9,0.6086956521739131
183,6,2,11,0.6521739130434783
184,6,2,13,0.6086956521739131
185,6,2,15,0.6521739130434783
186,6,2,17,0.5652173913043478
187,6,2,19,0.6086956521739131
188,6,2,21,0.6086956521739131
189,6,2,23,0.6086956521739131
190,6,2,25,0.6086956521739131
191,6,2,27,0.6086956521739131
192,6,2,29,0.6521739130434783
193,6,2,31,0.6956521739130435
194,6,2,33,0.6956521739130435
195,6,2,35,0.6086956521739131
196,7,1,9,0.6086956521739131
197,7,1,11,0.6086956521739131
198,7,1,13,0.6956521739130435
199,7,1,15,0.782608695652174
200,7,1,17,0.6956521739130435
201,7,1,19,0.6956521739130435
202,7,1,21,0.6521739130434783
203,7,1,23,0.6956521739130435
204,7,1,25,0.6521739130434783
205,7,1,27,0.5217391304347826
206,7,1,29,0.6521739130434783
207,7,1,31,0.5652173913043478
208,7,1,33,0.6521739130434783
209,7,1,35,0.6956521739130435
210,7,2,9,0.6086956521739131
211,7,2,11,0.6521739130434783
212,7,2,13,0.6956521739130435
213,7,2,15,0.7391304347826086
214,7,2,17,0.6521739130434783
215,7,2,19,0.6521739130434783
216,7,2,21,0.7391304347826086
217,7,2,23,0.7391304347826086
218,7,2,25,0.7391304347826086
219,7,2,27,0.7391304347826086
220,7,2,29,0.6521739130434783
221,7,2,31,0.6521739130434783
222,7,2,33,0.6956521739130435
223,7,2,35,0.6956521739130435
224,8,1,9,0.34782608695652173
225,8,1,11,0.391304347826087
226,8,1,13,0.34782608695652173
227,8,1,15,0.43478260869565216
228,8,1,17,0.43478260869565216
229,8,1,19,0.30434782608695654
230,8,1,21,0.391304347826087
231,8,1,23,0.4782608695652174
232,8,1,25,0.43478260869565216
233,8,1,27,0.5217391304347826
234,8,1,29,0.5217391304347826
235,8,1,31,0.5652173913043478
236,8,1,33,0.43478260869565216
237,8,1,35,0.4782608695652174
238,8,2,9,0.6086956521739131
239,8,2,11,0.5217391304347826
240,8,2,13,0.5652173913043478
241,8,2,15,0.5217391304347826
242,8,2,17,0.5652173913043478
243,8,2,19,0.4782608695652174
244,8,2,21,0.4782608695652174
245,8,2,23,0.4782608695652174
246,8,2,25,0.4782608695652174
247,8,2,27,0.43478260869565216
248,8,2,29,0.43478260869565216
249,8,2,31,0.6086956521739131
250,8,2,33,0.4782608695652174
251,8,2,35,0.4782608695652174
252,9,1,9,0.5217391304347826
253,9,1,11,0.4782608695652174
254,9,1,13,0.6086956521739131
255,9,1,15,0.4782608695652174
256,9,1,17,0.5652173913043478
257,9,1,19,0.5217391304347826
258,9,1,21,0.6086956521739131
259,9,1,23,0.6521739130434783
260,9,1,25,0.4782608695652174
261,9,1,27,0.4782608695652174
262,9,1,29,0.5652173913043478
263,9,1,31,0.6086956521739131
264,9,1,33,0.6086956521739131
265,9,1,35,0.6956521739130435
266,9,2,9,0.4782608695652174
267,9,2,11,0.34782608695652173
268,9,2,13,0.391304347826087
269,9,2,15,0.5217391304347826
270,9,2,17,0.4782608695652174
271,9,2,19,0.5217391304347826
272,9,2,21,0.5217391304347826
273,9,2,23,0.6086956521739131
274,9,2,25,0.6521739130434783
275,9,2,27,0.6086956521739131
276,9,2,29,0.6521739130434783
277,9,2,31,0.6521739130434783
278,9,2,33,0.5652173913043478
279,9,2,35,0.5652173913043478
