,Seed,Distance Type,K,Accuracy
0,0,1,9,0.9207191876498271
1,0,1,11,0.9207645537387265
2,0,1,13,0.9216865660051543
3,0,1,15,0.9207779202763295
4,0,1,17,0.9213236968206059
5,0,1,19,0.9206485244286052
6,0,1,21,0.921470381568151
7,0,1,23,0.9202079139682027
8,0,1,25,0.918100461605799
9,0,1,27,0.9193573096344557
10,0,1,29,0.9189687167890331
11,0,1,31,0.9185879855912817
12,0,1,33,0.918382757896704
13,0,1,35,0.9185805861916324
14,0,2,9,0.9212959931861818
15,0,2,11,0.9173053641918716
16,0,2,13,0.9177160552424768
17,0,2,15,0.9195559706503624
18,0,2,17,0.9165650016097802
19,0,2,19,0.9167013469093807
20,0,2,21,0.9188686684412255
21,0,2,23,0.9206407247968399
22,0,2,25,0.9186582719675095
23,0,2,27,0.9182945680613276
24,0,2,29,0.917330687143109
25,0,2,31,0.9156434235200248
26,0,2,33,0.9162640748623564
27,0,2,35,0.917558502043942
28,1,1,9,0.9144805394841284
29,1,1,11,0.9226050704254546
30,1,1,13,0.92427476776515
31,1,1,15,0.9204852857709723
32,1,1,17,0.9221144350452051
33,1,1,19,0.9232452585102532
34,1,1,21,0.9245250539555192
35,1,1,23,0.9263662959970081
36,1,1,25,0.926669026415083
37,1,1,27,0.9262868588988549
38,1,1,29,0.9277513905221647
39,1,1,31,0.9284067506518455
40,1,1,33,0.9272705338295332
41,1,1,35,0.9274805552620397
42,1,2,9,0.9114564608664648
43,1,2,11,0.9141049336252837
44,1,2,13,0.9160221845861976
45,1,2,15,0.9137310738348345
46,1,2,17,0.9158841674690301
47,1,2,19,0.9173754920339833
48,1,2,21,0.9171125209984367
49,1,2,23,0.9209336336986224
50,1,2,25,0.9213104568744188
51,1,2,27,0.9221205665830594
52,1,2,29,0.9231648017966252
53,1,2,31,0.9235385747644144
54,1,2,33,0.9245554987242123
55,1,2,35,0.9251134309269461
56,2,1,9,0.9392844448711857
57,2,1,11,0.9406327327475412
58,2,1,13,0.9399150526399348
59,2,1,15,0.9385072630959723
60,2,1,17,0.9410871500705689
61,2,1,19,0.9408659422168881
62,2,1,21,0.9412603244215596
63,2,1,23,0.9398531157147823
64,2,1,25,0.9402643446166055
65,2,1,27,0.939554958870667
66,2,1,29,0.9400477072765602
67,2,1,31,0.9386071403027342
68,2,1,33,0.9394142309242447
69,2,1,35,0.940947644403819
70,2,2,9,0.9348250585858152
71,2,2,11,0.9365442216543464
72,2,2,13,0.9377447577844237
73,2,2,15,0.9419001987043597
74,2,2,17,0.9410087687508042
75,2,2,19,0.939239942966545
76,2,2,21,0.9379215577860059
77,2,2,23,0.9393522437732733
78,2,2,25,0.9397471804859133
79,2,2,27,0.9394978635646949
80,2,2,29,0.9364928691207015
81,2,2,31,0.9360128628226313
82,2,2,33,0.9376215778626412
83,2,2,35,0.9373021797772507
84,3,1,9,0.8905112501621437
85,3,1,11,0.887286690199776
86,3,1,13,0.8875533566431185
87,3,1,15,0.8892820524149698
88,3,1,17,0.8908086833169631
89,3,1,19,0.8913051183468922
90,3,1,21,0.8898349382533943
91,3,1,23,0.8918216947914602
92,3,1,25,0.8908557494548163
93,3,1,27,0.8914519283914448
94,3,1,29,0.8906490855474638
95,3,1,31,0.8914163817051272
96,3,1,33,0.8915893362859765
97,3,1,35,0.8913978854946238
98,3,2,9,0.8999934646385156
99,3,2,11,0.8973320006195934
100,3,2,13,0.8939844558629031
101,3,2,15,0.8954137661343766
102,3,2,17,0.8947694156411664
103,3,2,19,0.894214187259936
104,3,2,21,0.8950471701404353
105,3,2,23,0.8972917708329982
106,3,2,25,0.8978263216116398
107,3,2,27,0.8986752205453571
108,3,2,29,0.8974792709646829
109,3,2,31,0.8965139506457327
110,3,2,33,0.897603657852152
111,3,2,35,0.8967955902054695
112,4,1,9,0.9291713654274149
113,4,1,11,0.925616335767972
114,4,1,13,0.9264003323996775
115,4,1,15,0.9258474135408096
116,4,1,17,0.9261015659376823
117,4,1,19,0.9250764233607521
118,4,1,21,0.9250759243574709
119,4,1,23,0.9248701488889711
120,4,1,25,0.9258264442053733
