,Seed,Distance Type,K,Accuracy
141,5,1,11,0.9126808386528266
142,5,1,13,0.9094405169219961
143,5,1,15,0.9079139370892896
144,5,1,17,0.9073658435634563
145,5,1,19,0.9074369343803039
146,5,1,21,0.9088375695872718
147,5,1,23,0.9107885969902647
148,5,1,25,0.9107789601707373
149,5,1,27,0.9130334350126474
150,5,1,29,0.9137051414413829
151,5,1,31,0.9126979424712268
152,5,1,33,0.9127061014077908
153,5,1,35,0.9125651018740868
154,5,2,9,0.9160216824863958
155,5,2,11,0.918365436201995
156,5,2,13,0.9174168781705431
157,5,2,15,0.9148111177935615
158,5,2,17,0.9109764880418645
159,5,2,19,0.9108506953117768
160,5,2,21,0.9103104790443993
161,5,2,23,0.9125944309902032
162,5,2,25,0.9117956547650359
163,5,2,27,0.9139631765122118
164,5,2,29,0.9157710526269384
165,5,2,31,0.9161284730840622
166,5,2,33,0.9155653796122978
167,5,2,35,0.9165469636483141
168,6,1,9,0.9198670088514718
169,6,1,11,0.918233381483248
170,6,1,13,0.9186802137665225
171,6,1,15,0.9151228999948245
172,6,1,17,0.9185082619078038
173,6,1,19,0.9207254581365928
174,6,1,21,0.9222171272543902
175,6,1,23,0.9213154579632871
176,6,1,25,0.9214064692226229
177,6,1,27,0.9213930954674185
178,6,1,29,0.9207755166643065
179,6,1,31,0.9222423061765647
180,6,1,33,0.9232890944098535
181,6,1,35,0.9229302813755134
182,6,2,9,0.9151610453029547
183,6,2,11,0.9182253482972716
184,6,2,13,0.919514025731116
185,6,2,15,0.9185553874340044
186,6,2,17,0.9145328174485196
187,6,2,19,0.9163642673114538
188,6,2,21,0.9171639120398747
189,6,2,23,0.9189598919476696
190,6,2,25,0.9198884322473475
191,6,2,27,0.9205196379992727
192,6,2,29,0.9231101180938026
193,6,2,31,0.925317905898685
194,6,2,33,0.9244798171002091
195,6,2,35,0.9247021337448146
196,7,1,9,0.897514936902862
197,7,1,11,0.8954577875534039
198,7,1,13,0.8967868914499624
199,7,1,15,0.8954274964489303
200,7,1,17,0.8962781045499648
201,7,1,19,0.8973365336025331
202,7,1,21,0.8966194809063038
203,7,1,23,0.8968871470629338
204,7,1,25,0.8975667501570311
205,7,1,27,0.8987525071363622
206,7,1,29,0.8965382909253937
207,7,1,31,0.8965581105149845
208,7,1,33,0.8965437968888048
209,7,1,35,0.8978162195689119
210,7,2,9,0.8998639988841456
211,7,2,11,0.9023347369549812
212,7,2,13,0.9020124006784072
213,7,2,15,0.8998945839880071
214,7,2,17,0.9000901299939323
215,7,2,19,0.9004200569706794
216,7,2,21,0.8982097328251664
217,7,2,23,0.8978707648859696
218,7,2,25,0.897575620318705
219,7,2,27,0.8996655542611015
220,7,2,29,0.8985360111229425
221,7,2,31,0.8989009157889284
222,7,2,33,0.8978056149611737
223,7,2,35,0.8974571088928177
224,8,1,9,0.9053898141085235
225,8,1,11,0.9037528434480323
226,8,1,13,0.9059640686255603
227,8,1,15,0.9078108945387572
228,8,1,17,0.9082336080264477
229,8,1,19,0.9097163557058284
230,8,1,21,0.9120218955260628
231,8,1,23,0.9114574802621702
232,8,1,25,0.9135586870683984
233,8,1,27,0.9137474282877704
234,8,1,29,0.9141130556872971
235,8,1,31,0.9140550039040043
236,8,1,33,0.9137254906447658
237,8,1,35,0.9134673977503859
238,8,2,9,0.9138363188156969
239,8,2,11,0.9161682855676674
240,8,2,13,0.9151051220426862
241,8,2,15,0.9180854866976118
242,8,2,17,0.9162604190087286
243,8,2,19,0.9162804975343247
244,8,2,21,0.9151281036835981
245,8,2,23,0.9148196201684217
246,8,2,25,0.9137309380979763
247,8,2,27,0.9140250708006852
248,8,2,29,0.9140627826509476
249,8,2,31,0.9156797667090734
250,8,2,33,0.9148470201865457
251,8,2,35,0.9128519157499191
252,9,1,9,0.9267919043853251
253,9,1,11,0.9269314415993527
254,9,1,13,0.9234752193975618
255,9,1,15,0.9251874658996396
256,9,1,17,0.9270014323270238
257,9,1,19,0.9277683624877592
258,9,1,21,0.9290472435028371
259,9,1,23,0.9283923178938153
260,9,1,25,0.9296709066376956
261,9,1,27,0.9290969273424136
262,9,1,29,0.9318414543247363
263,9,1,31,0.9323843791676714
264,9,1,33,0.9335362654780034
265,9,1,35,0.9332594739592517
266,9,2,9,0.9336168885728086
267,9,2,11,0.9354470522943272
268,9,2,13,0.9344004208014446
269,9,2,15,0.9323967811954909
270,9,2,17,0.9302727599357468
271,9,2,19,0.9306358657252349
272,9,2,21,0.9321203821666475
273,9,2,23,0.9327514157596759
274,9,2,25,0.9311913761906944
275,9,2,27,0.9312445870924229
276,9,2,29,0.9320866969217244
277,9,2,31,0.9319556031042634
278,9,2,33,0.9319716714199251
279,9,2,35,0.9324036863788051
