,Seed,Distance Type,K,Accuracy
0,0,1,9,0.9188136214070568
1,0,1,11,0.9225209084064356
2,0,1,13,0.9203489553873857
3,0,1,15,0.9213060199134189
4,0,1,17,0.9224340423734642
5,0,1,19,0.9209510657524764
6,0,1,21,0.9199831460317042
7,0,1,23,0.9192459954646679
8,0,1,25,0.9190151830283366
9,0,1,27,0.9172629166610854
10,0,1,29,0.9183549508697485
11,0,1,31,0.9192895880251065
12,0,1,33,0.9197414946513428
13,0,1,35,0.9196794335445238
14,0,2,9,0.9117662317367433
15,0,2,11,0.9157188605522705
16,0,2,13,0.9183045382077648
17,0,2,15,0.9177848649766005
18,0,2,17,0.9169824009647465
19,0,2,19,0.9167340314000624
20,0,2,21,0.9183145932296136
21,0,2,23,0.9174344040433482
22,0,2,25,0.9164800400360105
23,0,2,27,0.9175323127211451
24,0,2,29,0.9170587471871678
25,0,2,31,0.9161791730715186
26,0,2,33,0.9163058906708514
27,0,2,35,0.9163594256687562
28,1,1,9,0.9182898057801825
29,1,1,11,0.9190292821578439
30,1,1,13,0.9224207166665619
31,1,1,15,0.922169497488785
32,1,1,17,0.9237261301252796
33,1,1,19,0.9254014940305104
34,1,1,21,0.9265118906233567
35,1,1,23,0.9259306611740483
36,1,1,25,0.9263061986916885
37,1,1,27,0.9262152137680665
38,1,1,29,0.9246980440310943
39,1,1,31,0.9262526599950529
40,1,1,33,0.9262740012441213
41,1,1,35,0.9269131156983078
42,1,2,9,0.9053070690010163
43,1,2,11,0.9113168292502962
44,1,2,13,0.9143595606753611
45,1,2,15,0.9144023875908508
46,1,2,17,0.9163765017822587
47,1,2,19,0.9164283998598536
48,1,2,21,0.9178144394975949
49,1,2,23,0.9182617587198076
50,1,2,25,0.9183496047016334
51,1,2,27,0.9177343939259466
52,1,2,29,0.9193102509891626
53,1,2,31,0.920855510035182
54,1,2,33,0.9199767368546988
55,1,2,35,0.9199158021007913
56,2,1,9,0.9445256638528648
57,2,1,11,0.9440065266899476
58,2,1,13,0.9422680132544613
59,2,1,15,0.9434715078085444
60,2,1,17,0.9453016943475587
61,2,1,19,0.944820994902104
62,2,1,21,0.9438371740706544
63,2,1,23,0.9420576951734211
64,2,1,25,0.940748132764404
65,2,1,27,0.9408153606384531
66,2,1,29,0.9410393741071826
67,2,1,31,0.9404871433782189
68,2,1,33,0.9412433829797422
69,2,1,35,0.9416044483578148
70,2,2,9,0.9401637686998786
71,2,2,11,0.9406992679552796
72,2,2,13,0.9427038392837425
73,2,2,15,0.9441522687249508
74,2,2,17,0.9448546025981427
75,2,2,19,0.9447704392905585
76,2,2,21,0.9426347516983139
77,2,2,23,0.9408435347277594
78,2,2,25,0.9405338566070085
79,2,2,27,0.9411739414055671
80,2,2,29,0.9424909177620286
81,2,2,31,0.943408890825223
82,2,2,33,0.9430457910251419
83,2,2,35,0.9420999770807971
84,3,1,9,0.8980108477522805
85,3,1,11,0.8968683848956427
86,3,1,13,0.8959057344559329
87,3,1,15,0.8949823355123483
88,3,1,17,0.894172078365904
89,3,1,19,0.8935411723457917
90,3,1,21,0.8945974075302806
91,3,1,23,0.8927125176159892
92,3,1,25,0.8922871088736375
93,3,1,27,0.8920877603388125
94,3,1,29,0.8912577241149632
95,3,1,31,0.8913423202793997
96,3,1,33,0.8925486186202191
97,3,1,35,0.8929009673046259
98,3,2,9,0.8980097620035241
99,3,2,11,0.8969602655789167
100,3,2,13,0.8973284430329934
101,3,2,15,0.8963866049675586
102,3,2,17,0.8941535540922484
103,3,2,19,0.8953250616640468
104,3,2,21,0.8961579675631408
105,3,2,23,0.8965507198142741
106,3,2,25,0.8974435985483282
107,3,2,27,0.8970892871351505
108,3,2,29,0.8962387707337164
