,Seed,Distance Type,K,Accuracy
173,6,1,19,0.9206636262634267
174,6,1,21,0.9224335571614448
175,6,1,23,0.9253105499728658
176,6,1,25,0.9264396768853969
177,6,1,27,0.9271101886620352
178,6,1,29,0.9275721052283908
179,6,1,31,0.928207157778053
180,6,1,33,0.9284254027401595
181,6,1,35,0.9279770138913226
182,6,2,9,0.9232057582033598
183,6,2,11,0.9228489628898181
184,6,2,13,0.9164992640302884
185,6,2,15,0.9191516506811083
186,6,2,17,0.9196192273731805
187,6,2,19,0.9203668692637785
188,6,2,21,0.9208666789638786
189,6,2,23,0.9211067966688019
190,6,2,25,0.9233941037607423
191,6,2,27,0.9231900770086179
192,6,2,29,0.9257121890081964
193,6,2,31,0.9266051023467771
194,6,2,33,0.9267080500500614
195,6,2,35,0.9268514853983525
196,7,1,9,0.898986742632425
197,7,1,11,0.9011745550168608
198,7,1,13,0.9003787643361271
199,7,1,15,0.8989178865189011
200,7,1,17,0.8963646398401673
201,7,1,19,0.8967513118323298
202,7,1,21,0.8977524549051047
203,7,1,23,0.89778569945891
204,7,1,25,0.8979441399132356
205,7,1,27,0.8983534066946129
206,7,1,29,0.8991445640466071
207,7,1,31,0.8995518018014931
208,7,1,33,0.899312948315392
209,7,1,35,0.8991833705323135
210,7,2,9,0.9061186296298722
211,7,2,11,0.9002154495036914
212,7,2,13,0.9032575978324466
213,7,2,15,0.9029530799584305
214,7,2,17,0.9010848130621202
215,7,2,19,0.8999975254726966
216,7,2,21,0.8978621279886927
217,7,2,23,0.8993676310596198
218,7,2,25,0.9008995842289912
219,7,2,27,0.9005325675841205
220,7,2,29,0.9004537547525235
221,7,2,31,0.9015137496187071
222,7,2,33,0.9013660548207304
223,7,2,35,0.9000133820775732
224,8,1,9,0.918580678596208
225,8,1,11,0.9181067075864482
226,8,1,13,0.9147201192260638
227,8,1,15,0.9131046577584828
228,8,1,17,0.9176027257214459
229,8,1,19,0.917430559826083
230,8,1,21,0.9172474931363963
231,8,1,23,0.9183796541868022
232,8,1,25,0.9177556898267719
233,8,1,27,0.9188929796111683
234,8,1,29,0.9177500662834589
235,8,1,31,0.9191077915134536
236,8,1,33,0.9190934671653288
237,8,1,35,0.9177779660956568
238,8,2,9,0.9189818258633177
239,8,2,11,0.9174199988889384
240,8,2,13,0.9167755792889739
241,8,2,15,0.919244346512457
242,8,2,17,0.9192565745082077
243,8,2,19,0.9173143330730344
244,8,2,21,0.9179087732523719
245,8,2,23,0.918768918499117
246,8,2,25,0.9187821107834542
247,8,2,27,0.9183145470845034
248,8,2,29,0.9161612984005648
249,8,2,31,0.9176044633072485
250,8,2,33,0.9195548578508731
251,8,2,35,0.9191905458587556
252,9,1,9,0.929275153008704
253,9,1,11,0.9296611117043965
254,9,1,13,0.932713209011567
255,9,1,15,0.9316609245688415
256,9,1,17,0.9290455051127905
257,9,1,19,0.931030279941565
258,9,1,21,0.9319911162373693
259,9,1,23,0.9327221350329178
260,9,1,25,0.9347515417472014
261,9,1,27,0.9359450671757721
262,9,1,29,0.9343737373363542
263,9,1,31,0.9338917122363458
264,9,1,33,0.9327722716284544
265,9,1,35,0.9335778510377338
266,9,2,9,0.9301145540326139
267,9,2,11,0.9291902727831556
268,9,2,13,0.9291369614374296
269,9,2,15,0.9310389233639131
270,9,2,17,0.9328518421638562
271,9,2,19,0.9333733911022157
272,9,2,21,0.9331244061602999
273,9,2,23,0.9342241906947618
274,9,2,25,0.9343537762358501
275,9,2,27,0.9358629624115207
276,9,2,29,0.9355618681045175
277,9,2,31,0.9350821550298242
278,9,2,33,0.9358610624714973
279,9,2,35,0.9371880451108866
