,Seed,Distance Type,K,Accuracy
0,0,1,9,0.9185848660289161
1,0,1,11,0.9245141773860124
2,0,1,13,0.9252854461041705
3,0,1,15,0.9224235667980806
4,0,1,17,0.918926381093409
5,0,1,19,0.9183348428477719
6,0,1,21,0.9211782075738744
7,0,1,23,0.9206257697851024
8,0,1,25,0.9206308055912911
9,0,1,27,0.9192432746478486
10,0,1,29,0.9198405443685829
11,0,1,31,0.9187532707756073
12,0,1,33,0.9198755817857666
13,0,1,35,0.9187458569038983
14,0,2,9,0.9166323158179239
15,0,2,11,0.9175009203503027
16,0,2,13,0.9210680777082554
17,0,2,15,0.9217719614772417
18,0,2,17,0.9199205467208852
19,0,2,19,0.919695970860726
20,0,2,21,0.9166042022306676
21,0,2,23,0.9154139698429781
22,0,2,25,0.9158287082409141
23,0,2,27,0.916637529005456
24,0,2,29,0.9160747109919111
25,0,2,31,0.9147825490698717
26,0,2,33,0.9167436270300178
27,0,2,35,0.9184834193200784
28,1,1,9,0.9158557618865544
29,1,1,11,0.9201663842360049
30,1,1,13,0.9202145522818685
31,1,1,15,0.9185463958994378
32,1,1,17,0.9200080166283533
33,1,1,19,0.9234027508566698
34,1,1,21,0.9214241801632493
35,1,1,23,0.9236007664849477
36,1,1,25,0.9231403553240015
37,1,1,27,0.9243768208013495
38,1,1,29,0.9253898128047823
39,1,1,31,0.9266535303356843
40,1,1,33,0.9252176182019929
41,1,1,35,0.9259226772822516
42,1,2,9,0.9030873344578069
43,1,2,11,0.9083171238825711
44,1,2,13,0.9128059146361265
45,1,2,15,0.9160081472039693
46,1,2,17,0.9149168130759153
47,1,2,19,0.9180186607543653
48,1,2,21,0.9194754938242806
49,1,2,23,0.9198826714902585
50,1,2,25,0.9209476416563713
51,1,2,27,0.9220084416799047
52,1,2,29,0.9221889808710363
53,1,2,31,0.923437881649099
54,1,2,33,0.9236080951222685
55,1,2,35,0.9242053296278196
56,2,1,9,0.9326914463064577
57,2,1,11,0.9330438509808703
58,2,1,13,0.9357262524574103
59,2,1,15,0.9387955792098065
60,2,1,17,0.942105704718292
61,2,1,19,0.9423143710166663
62,2,1,21,0.9416066726037786
63,2,1,23,0.9418293953407253
64,2,1,25,0.940385129284039
65,2,1,27,0.9408194815438524
66,2,1,29,0.9410173475222794
67,2,1,31,0.9409193916449133
68,2,1,33,0.9406460045793953
69,2,1,35,0.9412118907003897
70,2,2,9,0.9292284360027965
71,2,2,11,0.933005038583832
72,2,2,13,0.9361863084688555
73,2,2,15,0.9374990666763172
74,2,2,17,0.9400182469517518
75,2,2,19,0.9426516509257022
76,2,2,21,0.9422337278810831
77,2,2,23,0.9401133137546024
78,2,2,25,0.9391790676925382
79,2,2,27,0.939730971753881
80,2,2,29,0.9391670568125068
81,2,2,31,0.9390113566444758
82,2,2,33,0.9395961864257076
83,2,2,35,0.9396457760997896
84,3,1,9,0.8883814094770242
85,3,1,11,0.889467224826014
86,3,1,13,0.8898629085699613
87,3,1,15,0.889801323038575
88,3,1,17,0.8899292602181049
89,3,1,19,0.8904239656473917
90,3,1,21,0.8918626854209147
91,3,1,23,0.8914506879027077
92,3,1,25,0.8912750769557237
93,3,1,27,0.8911627394781866
94,3,1,29,0.8903139129909994
95,3,1,31,0.8895608936160216
96,3,1,33,0.8898835851540275
97,3,1,35,0.8889328662609274
98,3,2,9,0.8907077499182591
99,3,2,11,0.8943471475174336
100,3,2,13,0.8970140236228407
101,3,2,15,0.8965317888201668
102,3,2,17,0.8959037628268157
103,3,2,19,0.8970065450570629
104,3,2,21,0.8957401658750529
105,3,2,23,0.8946231008934177
106,3,2,25,0.8954583816530206
107,3,2,27,0.8976819207739518
108,3,2,29,0.8985227334442151
109,3,2,31,0.8983968697521902
110,3,2,33,0.8973524531755651
111,3,2,35,0.8962908089495766
112,4,1,9,0.931726758543191
113,4,1,11,0.9320150023609126
114,4,1,13,0.9277560449028617
115,4,1,15,0.9280488623587203
116,4,1,17,0.9292895608255245
117,4,1,19,0.9275575522623211
118,4,1,21,0.9272649813488172
119,4,1,23,0.929009111383295
120,4,1,25,0.928299259736452
121,4,1,27,0.9265940574289774
122,4,1,29,0.9268144119673546
123,4,1,31,0.9264872896604897
124,4,1,33,0.9279695153358184
125,4,1,35,0.9287275479987068
126,4,2,9,0.9262244738109411
127,4,2,11,0.9287386675073684
