,Seed,Distance Type,K,Accuracy
66,2,1,29,0.8996145002579056
67,2,1,31,0.8993852418636056
68,2,1,33,0.9005511903043693
69,2,1,35,0.9010822597616065
70,2,2,9,0.8928476657850707
71,2,2,11,0.8981217350081355
72,2,2,13,0.898901810632905
73,2,2,15,0.8981966007987012
74,2,2,17,0.8981734140770514
75,2,2,19,0.8983830577371819
76,2,2,21,0.8988851850313978
77,2,2,23,0.8975082814890228
78,2,2,25,0.8978465932782926
79,2,2,27,0.8969281192755354
80,2,2,29,0.8988651001205252
81,2,2,31,0.8993434241266556
82,2,2,33,0.8998445177560354
83,2,2,35,0.9014577895051046
84,3,1,9,0.9027191679505033
85,3,1,11,0.9022576539378417
86,3,1,13,0.9022581060395143
87,3,1,15,0.897098684611981
88,3,1,17,0.8962865087203469
89,3,1,19,0.895448731995785
90,3,1,21,0.8963742347604232
91,3,1,23,0.8969593793439026
92,3,1,25,0.8950546185982295
93,3,1,27,0.8968524051818454
94,3,1,29,0.8980784357977518
95,3,1,31,0.8976653099819718
96,3,1,33,0.8989590124297753
97,3,1,35,0.8972217621345397
98,3,2,9,0.9007085218126683
99,3,2,11,0.9002494404292333
100,3,2,13,0.8961239142037225
101,3,2,15,0.8978231028554857
102,3,2,17,0.8977139492785544
103,3,2,19,0.8989939735718115
104,3,2,21,0.8993146757738002
105,3,2,23,0.895947355815078
106,3,2,25,0.8976398103932368
107,3,2,27,0.8985380866976556
108,3,2,29,0.8981549252245385
109,3,2,31,0.8993738002249173
110,3,2,33,0.8980924398288018
111,3,2,35,0.8979546781571545
112,4,1,9,0.9023939317224151
113,4,1,11,0.9051056094111783
114,4,1,13,0.9067762661534092
115,4,1,15,0.9081257358095537
116,4,1,17,0.9081049503361437
117,4,1,19,0.905990874552805
118,4,1,21,0.9087954795753518
119,4,1,23,0.9084371213487709
120,4,1,25,0.9101196878764248
121,4,1,27,0.9101588550728293
122,4,1,29,0.9110559225871467
123,4,1,31,0.9115780507255345
124,4,1,33,0.9121276745343944
125,4,1,35,0.9117081539252968
126,4,2,9,0.896012123857951
127,4,2,11,0.9017790797560064
128,4,2,13,0.90465252376672
129,4,2,15,0.9041763313502555
130,4,2,17,0.9074373457922059
131,4,2,19,0.9065846213372039
132,4,2,21,0.9084663913030113
133,4,2,23,0.9112727128280959
134,4,2,25,0.9096553913105508
135,4,2,27,0.908588616744904
136,4,2,29,0.9109473461045969
137,4,2,31,0.9111703529236703
138,4,2,33,0.911759578446323
139,4,2,35,0.9118027834541838
140,5,1,9,0.9049587942506846
141,5,1,11,0.9040973296820267
142,5,1,13,0.9065387131425353
143,5,1,15,0.9085296960356438
144,5,1,17,0.9090676365821116
145,5,1,19,0.9077229369882435
146,5,1,21,0.9076448784457286
147,5,1,23,0.907601603742504
148,5,1,25,0.908108144509157
149,5,1,27,0.9088723979302784
150,5,1,29,0.9087818556884426
151,5,1,31,0.910272381458592
152,5,1,33,0.9096404573957393
153,5,1,35,0.9097647222053533
154,5,2,9,0.90566658169515
155,5,2,11,0.9054047888636012
156,5,2,13,0.9051343444693715
157,5,2,15,0.9067746418365321
158,5,2,17,0.9094489092746261
159,5,2,19,0.9116487318796871
160,5,2,21,0.910965165299187
161,5,2,23,0.9099192548080238
162,5,2,25,0.9107586960238676
163,5,2,27,0.9121522960606051
164,5,2,29,0.9116594042691398
165,5,2,31,0.9113729567173364
166,5,2,33,0.9106000753317586
167,5,2,35,0.9115825917129196
168,6,1,9,0.9099328784560249
169,6,1,11,0.9114019473874433
170,6,1,13,0.9126010307246706
171,6,1,15,0.9109725629938094
172,6,1,17,0.911409077206548
173,6,1,19,0.9074802688157931
174,6,1,21,0.9087541401530296
175,6,1,23,0.9085771230116836
176,6,1,25,0.9103847689622941
177,6,1,27,0.9097576540755393
178,6,1,29,0.9112467484126939
179,6,1,31,0.9111538966986833
180,6,1,33,0.9139050372079072
181,6,1,35,0.9127183138111399
182,6,2,9,0.9124561987217304
183,6,2,11,0.9127336935276205
184,6,2,13,0.9087446492359849
185,6,2,15,0.9108962334238633
186,6,2,17,0.9086699032713986
187,6,2,19,0.9106685821198418
188,6,2,21,0.9136522374309355
189,6,2,23,0.9147623923479964
190,6,2,25,0.9148725636573559
191,6,2,27,0.9143092859940789
192,6,2,29,0.9148052658667237
193,6,2,31,0.9146105598344726
194,6,2,33,0.9148445769846253
195,6,2,35,0.9134698241507809
196,7,1,9,0.8868680448233609
197,7,1,11,0.8879486157432936
198,7,1,13,0.8872554135636747
199,7,1,15,0.883991415065382
200,7,1,17,0.8846668350220053
201,7,1,19,0.8884456014532757
202,7,1,21,0.8885816243115694
203,7,1,23,0.8902179659489434
204,7,1,25,0.8897167019025308
205,7,1,27,0.8881383562647163
206,7,1,29,0.8890980751434042
207,7,1,31,0.8888646179713008
208,7,1,33,0.8896320563869355
209,7,1,35,0.888770601719802
210,7,2,9,0.8780372665315841
211,7,2,11,0.8820921755954975
212,7,2,13,0.8815423555046178
213,7,2,15,0.8852309508165506
214,7,2,17,0.8839536632143145
215,7,2,19,0.8851734506576526
216,7,2,21,0.8845879967108534
217,7,2,23,0.8862955087071439
218,7,2,25,0.8892097027781211
219,7,2,27,0.8888496937714063
220,7,2,29,0.8903265938946757
221,7,2,31,0.8884030564462483
222,7,2,33,0.8899212176541643
223,7,2,35,0.8882628985942481
224,8,1,9,0.9189592651823709
225,8,1,11,0.9230909645543588
226,8,1,13,0.9175485446260214
227,8,1,15,0.9200293089007663
228,8,1,17,0.9236641098751998
229,8,1,19,0.9217386726039104
230,8,1,21,0.9202204160655911
231,8,1,23,0.9206381187266832
232,8,1,25,0.9222410663277114
233,8,1,27,0.9238542981924469
234,8,1,29,0.924709534076367
235,8,1,31,0.9225483287748364
236,8,1,33,0.9224181326884829
237,8,1,35,0.9226959544996525
238,8,2,9,0.9161960636394764
239,8,2,11,0.9198580912629716
240,8,2,13,0.9179286583566749
241,8,2,15,0.917614614582176
242,8,2,17,0.9168232021408346
243,8,2,19,0.916948191086158
244,8,2,21,0.9178495466662191
245,8,2,23,0.9211839067999695
246,8,2,25,0.9204548316678764
247,8,2,27,0.9207166263011435
248,8,2,29,0.9198824035817461
249,8,2,31,0.9189275548769933
250,8,2,33,0.9174709241173558
251,8,2,35,0.9185048713717517
252,9,1,9,0.8862145736777043
253,9,1,11,0.8879107285481247
254,9,1,13,0.8920405793385975
255,9,1,15,0.893309477910576
256,9,1,17,0.8943327534811081
257,9,1,19,0.8942786651389195
258,9,1,21,0.8988681799823702
259,9,1,23,0.8983575278059629
260,9,1,25,0.8982254012009053
261,9,1,27,0.8991575314575438
262,9,1,29,0.8997914397341686
263,9,1,31,0.9010230986256851
264,9,1,33,0.9001158012480536
265,9,1,35,0.8997557131108667
266,9,2,9,0.8890068839051837
267,9,2,11,0.8957725857415495
268,9,2,13,0.8951919658031141
269,9,2,15,0.8933094651366101
270,9,2,17,0.8888949764466447
271,9,2,19,0.893236274473729
272,9,2,21,0.8931693051853055
273,9,2,23,0.8960129222795359
274,9,2,25,0.8934931527227681
275,9,2,27,0.8949799710151238
276,9,2,29,0.8969172653911608
277,9,2,31,0.8976189487092521
278,9,2,33,0.8986290192231963
279,9,2,35,0.8997321359487248
