,Seed,Distance Type,K,Accuracy
185,6,2,15,0.9065737630537083
186,6,2,17,0.9097068421139838
187,6,2,19,0.9118911261979324
188,6,2,21,0.9132387222197249
189,6,2,23,0.914891453154686
190,6,2,25,0.9138377752373038
191,6,2,27,0.9164236222790143
192,6,2,29,0.9141101234356678
193,6,2,31,0.9137163708006518
194,6,2,33,0.9149184651758006
195,6,2,35,0.9166377712454122
196,7,1,9,0.8810668482197425
197,7,1,11,0.8764527538029201
198,7,1,13,0.8807056375328857
199,7,1,15,0.8824072714324658
200,7,1,17,0.8847307576746712
201,7,1,19,0.8823278864778142
202,7,1,21,0.8811421709931362
203,7,1,23,0.8788538580800854
204,7,1,25,0.8797324609739263
205,7,1,27,0.8802513659274708
206,7,1,29,0.8820086906797834
207,7,1,31,0.8842366635299995
208,7,1,33,0.8846018511021978
209,7,1,35,0.8839675299236025
210,7,2,9,0.871922496633185
211,7,2,11,0.872311274558544
212,7,2,13,0.8746520338518843
213,7,2,15,0.8764425987627852
214,7,2,17,0.8789872546728243
215,7,2,19,0.8832606219922848
216,7,2,21,0.8820929673566351
217,7,2,23,0.8816506044245085
218,7,2,25,0.8847013492497192
219,7,2,27,0.8849493656987043
220,7,2,29,0.884462704905033
221,7,2,31,0.8851945897812415
222,7,2,33,0.8866020780159672
223,7,2,35,0.8864098448129216
224,8,1,9,0.9076766655658013
225,8,1,11,0.9015153984035598
226,8,1,13,0.9030023049938798
227,8,1,15,0.9062138470801218
228,8,1,17,0.9105413645556318
229,8,1,19,0.9117378957328452
230,8,1,21,0.9163043118585136
231,8,1,23,0.9167792957691411
232,8,1,25,0.9170743431420227
233,8,1,27,0.9171893776882393
234,8,1,29,0.9154173231891441
235,8,1,31,0.9166200516586684
236,8,1,33,0.9153711867926704
237,8,1,35,0.9152070974925816
238,8,2,9,0.905686933888107
239,8,2,11,0.9077669702069072
240,8,2,13,0.9085482474248942
241,8,2,15,0.909333318269622
242,8,2,17,0.9115148188771711
243,8,2,19,0.9120421912896322
244,8,2,21,0.9115760054258738
245,8,2,23,0.9145229676259737
246,8,2,25,0.9151985799286055
247,8,2,27,0.9151337693787432
248,8,2,29,0.9155701247073228
249,8,2,31,0.9174829646113046
250,8,2,33,0.9187111335986363
251,8,2,35,0.9177175571209024
252,9,1,9,0.8990430727470777
253,9,1,11,0.8974612507658543
254,9,1,13,0.8985620571487644
255,9,1,15,0.898893206517562
256,9,1,17,0.8985028880815722
257,9,1,19,0.8969896978917764
258,9,1,21,0.8954980820693872
259,9,1,23,0.8975388722849627
260,9,1,25,0.8983949886545434
261,9,1,27,0.897119469039301
262,9,1,29,0.8968290960805704
263,9,1,31,0.8969942123749115
264,9,1,33,0.8961186445821526
265,9,1,35,0.8960267787577918
266,9,2,9,0.9022440687088505
267,9,2,11,0.9019025280505987
268,9,2,13,0.8968441660723522
269,9,2,15,0.9019027887596154
270,9,2,17,0.9017891957487614
271,9,2,19,0.8997352753985741
272,9,2,21,0.8999431770366523
273,9,2,23,0.8969106630063214
274,9,2,25,0.8996947087602062
275,9,2,27,0.8979407959911774
276,9,2,29,0.8976662532416605
277,9,2,31,0.8957420214771389
278,9,2,33,0.8972439535774709
279,9,2,35,0.8980136676508664
