,Seed,Distance Type,K,Accuracy
80,2,2,29,0.9005829392720798
81,2,2,31,0.9012978037084999
82,2,2,33,0.901884132164067
83,2,2,35,0.9036810882696059
84,3,1,9,0.8994810302164753
85,3,1,11,0.9000508569952885
86,3,1,13,0.8995304854950337
87,3,1,15,0.8990840922857918
88,3,1,17,0.9022366346880517
89,3,1,19,0.9026653145591561
90,3,1,21,0.9012518550261954
91,3,1,23,0.8984549630207629
92,3,1,25,0.8955187265820753
93,3,1,27,0.8970789999516697
94,3,1,29,0.8982479731140122
95,3,1,31,0.8980171514256667
96,3,1,33,0.8968642236106327
97,3,1,35,0.8964333270874328
98,3,2,9,0.8955527478835642
99,3,2,11,0.897903892568087
100,3,2,13,0.8976335188329773
101,3,2,15,0.8995016476866112
102,3,2,17,0.8993315119744124
103,3,2,19,0.8978996530688631
104,3,2,21,0.899183600204847
105,3,2,23,0.8975792610778633
106,3,2,25,0.8962361881929901
107,3,2,27,0.8963294082303008
108,3,2,29,0.8958268190158718
109,3,2,31,0.8940261927558693
110,3,2,33,0.8942163413989633
111,3,2,35,0.8948533150663529
112,4,1,9,0.9044198483697861
113,4,1,11,0.9092729018758258
114,4,1,13,0.9056845735359838
115,4,1,15,0.9059675385225386
116,4,1,17,0.9072475817826501
117,4,1,19,0.9073517906603265
118,4,1,21,0.9055934172223068
119,4,1,23,0.9058923519127547
120,4,1,25,0.9077818669096323
121,4,1,27,0.90849584241634
122,4,1,29,0.9090576763421542
123,4,1,31,0.9089817609034382
124,4,1,33,0.9068991986716696
125,4,1,35,0.9065001615651618
126,4,2,9,0.896697667879482
127,4,2,11,0.8958034318784158
128,4,2,13,0.8969551427695395
129,4,2,15,0.9059095503699478
130,4,2,17,0.9024188301106966
131,4,2,19,0.9051761519956882
132,4,2,21,0.9076733723605379
133,4,2,23,0.9074126400555854
134,4,2,25,0.908679902054948
135,4,2,27,0.9077139254229047
136,4,2,29,0.9084412468084654
137,4,2,31,0.9097744986897378
138,4,2,33,0.9098540074809673
139,4,2,35,0.9083886750363824
140,5,1,9,0.9086051375630965
141,5,1,11,0.912254175236558
142,5,1,13,0.9109568299096354
143,5,1,15,0.909000122247926
144,5,1,17,0.9125913386082362
145,5,1,19,0.9099530172602407
146,5,1,21,0.9083599534073655
147,5,1,23,0.9083922894899601
148,5,1,25,0.9055837333270914
149,5,1,27,0.9065502594383845
150,5,1,29,0.9056855450154586
151,5,1,31,0.9063423474419122
152,5,1,33,0.9058362068315972
153,5,1,35,0.9079956392757722
154,5,2,9,0.9098958635285819
155,5,2,11,0.9111731605314253
156,5,2,13,0.9098797030963538
157,5,2,15,0.9069031866637612
158,5,2,17,0.9093850641671427
159,5,2,19,0.9073520038589993
160,5,2,21,0.9052049028694868
161,5,2,23,0.9025789845002167
162,5,2,25,0.9039204938400591
163,5,2,27,0.905409247239302
164,5,2,29,0.9069344878085408
165,5,2,31,0.909005615514421
166,5,2,33,0.9086826754397732
167,5,2,35,0.908384990951659
168,6,1,9,0.9096256971135677
169,6,1,11,0.9105119307762528
170,6,1,13,0.9104071894276542
171,6,1,15,0.9111604194151023
172,6,1,17,0.9127519433326888
173,6,1,19,0.9130281356004558
174,6,1,21,0.9127951442003116
175,6,1,23,0.9118081223503687
176,6,1,25,0.9090912481320031
177,6,1,27,0.911311562907473
178,6,1,29,0.9109232348386027
179,6,1,31,0.9125633572487016
180,6,1,33,0.9131835762134032
181,6,1,35,0.9136876930446772
182,6,2,9,0.9119062381308811
183,6,2,11,0.914154874278629
184,6,2,13,0.9055866820468317
185,6,2,15,0.9081282008250503
186,6,2,17,0.9093369547880116
187,6,2,19,0.9111148487040485
188,6,2,21,0.9132117272410888
189,6,2,23,0.9130760393566347
190,6,2,25,0.9141680128795064
191,6,2,27,0.9137866730823323
192,6,2,29,0.9163260826312489
193,6,2,31,0.9153240802193673
194,6,2,33,0.9159555834178713
195,6,2,35,0.9160606222304536
196,7,1,9,0.8863943577086475
197,7,1,11,0.8859908677916725
198,7,1,13,0.8872732168278976
199,7,1,15,0.8876347268190827
200,7,1,17,0.8885686732068471
201,7,1,19,0.8897721437551133
202,7,1,21,0.8900364210148386
203,7,1,23,0.8890300600655112
204,7,1,25,0.8864890199612244
205,7,1,27,0.8856041565689369
206,7,1,29,0.8871069379732164
207,7,1,31,0.8901419921201701
208,7,1,33,0.8884878677333419
209,7,1,35,0.8888040564988134
210,7,2,9,0.8803786720705382
211,7,2,11,0.8803385531782928
212,7,2,13,0.8801281679587345
213,7,2,15,0.8810399749918187
214,7,2,17,0.8821365319390276
215,7,2,19,0.8859503179662404
216,7,2,21,0.8837235871985433
217,7,2,23,0.8833194579741988
218,7,2,25,0.8831511892246049
219,7,2,27,0.8844912365500089
220,7,2,29,0.8841813234700071
221,7,2,31,0.8834788946183415
222,7,2,33,0.8842706649216246
223,7,2,35,0.8825283350340523
224,8,1,9,0.9247313628031794
225,8,1,11,0.9252854052950191
226,8,1,13,0.9273494552897317
227,8,1,15,0.9261555889969945
228,8,1,17,0.9254304598465055
229,8,1,19,0.925256854670715
230,8,1,21,0.9223507063852473
231,8,1,23,0.9206143812007322
232,8,1,25,0.9207964966076064
233,8,1,27,0.921725987748779
234,8,1,29,0.9222373509184961
235,8,1,31,0.9227573729943614
236,8,1,33,0.9210864253678297
237,8,1,35,0.9211247208859704
238,8,2,9,0.9150680797936593
239,8,2,11,0.9155378765567087
240,8,2,13,0.9176433501070003
241,8,2,15,0.9140352766301115
242,8,2,17,0.9140870853590582
243,8,2,19,0.9132581068454438
244,8,2,21,0.9166484300349143
245,8,2,23,0.920065493387537
246,8,2,25,0.9203009588243808
247,8,2,27,0.9199095279233881
248,8,2,29,0.9220771712688978
249,8,2,31,0.9221491259469756
250,8,2,33,0.9211290277970706
251,8,2,35,0.920885299376998
252,9,1,9,0.8952190399648753
253,9,1,11,0.8965895314771047
254,9,1,13,0.8979823339352194
255,9,1,15,0.8983241067978883
256,9,1,17,0.898752909061918
257,9,1,19,0.8977951894633494
258,9,1,21,0.8952493617998465
259,9,1,23,0.8962558563677345
260,9,1,25,0.898091548592484
261,9,1,27,0.8988212898668746
262,9,1,29,0.8986031406560242
263,9,1,31,0.8984302400801721
264,9,1,33,0.8977583289438844
265,9,1,35,0.898672828315089
266,9,2,9,0.8869665277379716
267,9,2,11,0.8880208969602279
268,9,2,13,0.8844745576693728
269,9,2,15,0.8896278592953356
270,9,2,17,0.8918864144664775
271,9,2,19,0.8914854417228384
272,9,2,21,0.8943670429168332
273,9,2,23,0.8960600699449787
274,9,2,25,0.8974338016814388
275,9,2,27,0.898790892917458
276,9,2,29,0.8986205063941309
277,9,2,31,0.897178857386689
278,9,2,33,0.8981828026511736
279,9,2,35,0.8985252771939848
