,Seed,Distance Type,K,Accuracy
0,0,1,9,0.8777614330747892
1,0,1,11,0.87658303400541
2,0,1,13,0.8797501493420827
3,0,1,15,0.8810995201861924
4,0,1,17,0.8803460233543143
5,0,1,19,0.8807082729921822
6,0,1,21,0.882499029792995
7,0,1,23,0.8815138876889578
8,0,1,25,0.8807674504178387
9,0,1,27,0.8821991155874656
10,0,1,29,0.8814266898913293
11,0,1,31,0.8822015444211889
12,0,1,33,0.881664999344446
13,0,1,35,0.8822023750902206
14,0,2,9,0.8870060765209292
15,0,2,11,0.8857284322717768
16,0,2,13,0.8852591461642738
17,0,2,15,0.8816202613315463
18,0,2,17,0.8847241909477827
19,0,2,19,0.8820413783654767
20,0,2,21,0.8838735599771752
21,0,2,23,0.8821774547070392
22,0,2,25,0.8829879374470709
23,0,2,27,0.8823375894607265
24,0,2,29,0.8836328358870781
25,0,2,31,0.8827286255656901
26,0,2,33,0.882904698979146
27,0,2,35,0.8824827579303702
28,1,1,9,0.9067911939806832
29,1,1,11,0.9061284121559229
30,1,1,13,0.9040311133264428
31,1,1,15,0.9095023189932359
32,1,1,17,0.9092491618301721
33,1,1,19,0.90879292073114
34,1,1,21,0.9079059386114615
35,1,1,23,0.9075532663229121
36,1,1,25,0.9054137522058292
37,1,1,27,0.9058187182587367
38,1,1,29,0.9081957955477654
39,1,1,31,0.9069775534208386
40,1,1,33,0.9074237186938044
41,1,1,35,0.9087627283862482
42,1,2,9,0.910835989179988
43,1,2,11,0.9110991731788279
44,1,2,13,0.9072539884944062
45,1,2,15,0.9023419449793195
46,1,2,17,0.9043784164111351
47,1,2,19,0.9051852682601474
48,1,2,21,0.9067852612125964
49,1,2,23,0.9076097281052098
50,1,2,25,0.90894653364715
51,1,2,27,0.9089220806219798
52,1,2,29,0.9074041148172111
53,1,2,31,0.9090294331446279
54,1,2,33,0.9082356949797675
55,1,2,35,0.9083141267182411
56,2,1,9,0.8982767969809966
57,2,1,11,0.8965838182278492
58,2,1,13,0.8942000212875464
59,2,1,15,0.8968695768844104
60,2,1,17,0.8995646431217091
61,2,1,19,0.9030293232090522
62,2,1,21,0.9014166702124654
63,2,1,23,0.8998456810973086
64,2,1,25,0.8991733363929787
65,2,1,27,0.8998858103332795
66,2,1,29,0.899910376993204
67,2,1,31,0.902420292361526
68,2,1,33,0.9017277590584958
69,2,1,35,0.9028220971263441
70,2,2,9,0.8981966240367186
71,2,2,11,0.89992266885898
72,2,2,13,0.9004035115697203
73,2,2,15,0.8989955501548161
74,2,2,17,0.8964441001140626
75,2,2,19,0.8981192613723452
76,2,2,21,0.900241711592023
77,2,2,23,0.8984764293208513
78,2,2,25,0.8997611740252909
79,2,2,27,0.8969027138521861
80,2,2,29,0.898069544296035
81,2,2,31,0.8989369933536172
82,2,2,33,0.900987009222883
83,2,2,35,0.9007251549612129
84,3,1,9,0.9026485001635269
85,3,1,11,0.9006889210047092
86,3,1,13,0.8973670056611114
87,3,1,15,0.9005478621111643
88,3,1,17,0.9001776631186
89,3,1,19,0.9010486847360073
90,3,1,21,0.9004370503434993
91,3,1,23,0.8977965651008957
92,3,1,25,0.8958681788244004
93,3,1,27,0.896395812447868
94,3,1,29,0.8970255019032861
95,3,1,31,0.895180092832652
96,3,1,33,0.8945337293813592
97,3,1,35,0.8953022545170993
98,3,2,9,0.9004146166998043
99,3,2,11,0.9033103083166606
100,3,2,13,0.9019560965182246
101,3,2,15,0.8998343945642374
102,3,2,17,0.8984758778542219
103,3,2,19,0.8987248313149376
104,3,2,21,0.9002416419724323
105,3,2,23,0.8975621050436023
106,3,2,25,0.8966550310054232
107,3,2,27,0.8965763670375672
108,3,2,29,0.8956877956548535
109,3,2,31,0.8958850697047717
110,3,2,33,0.8948643760221874
111,3,2,35,0.8958514181077508
112,4,1,9,0.9013982188944232
113,4,1,11,0.9042879257592813
114,4,1,13,0.9038900534643047
115,4,1,15,0.9070865967436117
116,4,1,17,0.9066794052918242
117,4,1,19,0.9057496732937146
118,4,1,21,0.9076504556112984
119,4,1,23,0.905962429134512
120,4,1,25,0.905239645839536
121,4,1,27,0.9070804951622837
122,4,1,29,0.910009087374492
123,4,1,31,0.9103128422909784
124,4,1,33,0.9104060497767444
125,4,1,35,0.9103502367459236
126,4,2,9,0.9002367433809835
127,4,2,11,0.8971643024191162
128,4,2,13,0.8992904245760479
129,4,2,15,0.8998770932502379
130,4,2,17,0.903479815835445
131,4,2,19,0.9056081370383918
132,4,2,21,0.9062215028289227
133,4,2,23,0.9069393330529164
134,4,2,25,0.9068749918660582
135,4,2,27,0.9079865388100322
136,4,2,29,0.9078655992519755
137,4,2,31,0.9088983304743425
138,4,2,33,0.9116417807198155
139,4,2,35,0.9094434675983684
140,5,1,9,0.9090142543521592
141,5,1,11,0.9061058970418583
142,5,1,13,0.9060597044471895
143,5,1,15,0.9068644321560867
144,5,1,17,0.903906157648243
145,5,1,19,0.9070846708311305
146,5,1,21,0.9069495038861504
147,5,1,23,0.907135756848286
148,5,1,25,0.9070179809655166
149,5,1,27,0.9093184237121832
150,5,1,29,0.9091201295517537
151,5,1,31,0.9080286484555747
152,5,1,33,0.9080482957183957
153,5,1,35,0.9071707100266463
154,5,2,9,0.9082958525956949
155,5,2,11,0.9132828514007139
156,5,2,13,0.9112062685148493
157,5,2,15,0.9100170020474441
