,Seed,Distance Type,K,Accuracy
0,0,1,9,0.8751778635995648
1,0,1,11,0.8795770634600367
2,0,1,13,0.8815706129072913
3,0,1,15,0.8827093218768087
4,0,1,17,0.8805862949197837
5,0,1,19,0.8827169372022593
6,0,1,21,0.8810703276997738
7,0,1,23,0.8804657358459009
8,0,1,25,0.8809388121807069
9,0,1,27,0.8823673821815664
10,0,1,29,0.881695906938203
11,0,1,31,0.8814934494002648
12,0,1,33,0.8815925888429273
13,0,1,35,0.8826844150187121
14,0,2,9,0.8752811420854489
15,0,2,11,0.8774495830079176
16,0,2,13,0.8813537248757778
17,0,2,15,0.8843437872411795
18,0,2,17,0.885379531086939
19,0,2,19,0.8827944374770927
20,0,2,21,0.882331400359503
21,0,2,23,0.8833425095629058
22,0,2,25,0.883088175521889
23,0,2,27,0.8819625754506629
24,0,2,29,0.882646051137015
25,0,2,31,0.8807606839336002
26,0,2,33,0.8810730218002294
27,0,2,35,0.8811911081792367
28,1,1,9,0.9029023629432299
29,1,1,11,0.9042195726766533
30,1,1,13,0.9071199797707612
31,1,1,15,0.9038790692024985
32,1,1,17,0.9076783374714065
33,1,1,19,0.9112953966975732
34,1,1,21,0.909752358434789
35,1,1,23,0.9102993393222077
36,1,1,25,0.9089500670642324
37,1,1,27,0.9074968198421741
38,1,1,29,0.9069903517968384
39,1,1,31,0.9094320278927611
40,1,1,33,0.9085279156907555
41,1,1,35,0.907550016536381
42,1,2,9,0.9091564170377421
43,1,2,11,0.9064505123302287
44,1,2,13,0.9040200195867167
45,1,2,15,0.9045282982597199
46,1,2,17,0.9068958799513483
47,1,2,19,0.9068899143810298
48,1,2,21,0.9102343488692355
49,1,2,23,0.9083255925177794
50,1,2,25,0.9089313544465266
51,1,2,27,0.9093769894160831
52,1,2,29,0.9098516004971802
53,1,2,31,0.9088091614490474
54,1,2,33,0.9084815750236946
55,1,2,35,0.9081451174224509
56,2,1,9,0.8956104937281949
57,2,1,11,0.8953572839103682
58,2,1,13,0.8967579138196341
59,2,1,15,0.895994935437814
60,2,1,17,0.8962237842609267
61,2,1,19,0.89697715694675
62,2,1,21,0.8988408553277203
63,2,1,23,0.9008222872530638
64,2,1,25,0.8998056286296736
65,2,1,27,0.8996355377182294
66,2,1,29,0.9009501981648436
67,2,1,31,0.9009920052582805
68,2,1,33,0.9024661744304463
69,2,1,35,0.90264665910235
70,2,2,9,0.8964603563065663
71,2,2,11,0.9029710445066345
72,2,2,13,0.899099104066227
73,2,2,15,0.8972701653421136
74,2,2,17,0.8991648731881573
