,Seed,Distance Type,K,Accuracy
0,0,1,9,0.8770928124473257
1,0,1,11,0.8776533887853407
2,0,1,13,0.8776388208092953
3,0,1,15,0.8790851665977492
4,0,1,17,0.8816977230177624
5,0,1,19,0.8828066920520542
6,0,1,21,0.8809083388737993
7,0,1,23,0.8795116093116578
8,0,1,25,0.8778783208433844
9,0,1,27,0.878035838722974
10,0,1,29,0.8797226717527348
11,0,1,31,0.8800768427940457
12,0,1,33,0.880397168004387
13,0,1,35,0.8811167233106818
14,0,2,9,0.8810787849863287
15,0,2,11,0.8785246241456638
16,0,2,13,0.8813516162893842
17,0,2,15,0.8850963711549819
18,0,2,17,0.8850341971153144
19,0,2,19,0.8828259889047787
20,0,2,21,0.8816862641689585
21,0,2,23,0.8820984545881763
22,0,2,25,0.8819409023791505
23,0,2,27,0.8829957865200645
24,0,2,29,0.8817345761548978
25,0,2,31,0.8820713251278562
26,0,2,33,0.8800387205378637
27,0,2,35,0.8814438346746111
28,1,1,9,0.9090350417765761
29,1,1,11,0.9049965012805172
30,1,1,13,0.910806627688183
31,1,1,15,0.9100594289850079
32,1,1,17,0.9094027266840629
33,1,1,19,0.9091403804289585
34,1,1,21,0.9116230146247168
35,1,1,23,0.9118761616304987
36,1,1,25,0.9100787587004884
37,1,1,27,0.9083889225605908
38,1,1,29,0.908065445461152
39,1,1,31,0.908709158442831
40,1,1,33,0.9093368588991259
41,1,1,35,0.9095947394936069
42,1,2,9,0.9078177777942262
43,1,2,11,0.9068839456187974
44,1,2,13,0.9040512843410218
45,1,2,15,0.9040795284372751
46,1,2,17,0.9055045707244653
47,1,2,19,0.9079775993656836
48,1,2,21,0.9068953150807316
49,1,2,23,0.9100151796850836
50,1,2,25,0.9097918212918938
51,1,2,27,0.9103886285793097
52,1,2,29,0.911154440523045
53,1,2,31,0.9108688860944377
54,1,2,33,0.9091388288762833
55,1,2,35,0.9090940735248754
56,2,1,9,0.8993294195761565
57,2,1,11,0.8971742247087455
58,2,1,13,0.8963679035120437
59,2,1,15,0.8963513005098684
60,2,1,17,0.8979748880147457
61,2,1,19,0.8977453339889067
62,2,1,21,0.8982030050409975
63,2,1,23,0.8986685152850905
64,2,1,25,0.9006553102126869
65,2,1,27,0.9003492677131276
66,2,1,29,0.8994896887825614
67,2,1,31,0.9018006521282034
68,2,1,33,0.9031265974897312
69,2,1,35,0.9034917305484048
70,2,2,9,0.9003949029957665
71,2,2,11,0.9034897229046749
72,2,2,13,0.8967867890899318
73,2,2,15,0.8952719049499093
74,2,2,17,0.8977552794735072
75,2,2,19,0.8964529733602982
76,2,2,21,0.8970268361902126
77,2,2,23,0.8973847031207643
78,2,2,25,0.896637796669131
79,2,2,27,0.8967711312917375
80,2,2,29,0.8993841869631802
81,2,2,31,0.9017980990289985
82,2,2,33,0.9030444358453859
83,2,2,35,0.9021794428729326
84,3,1,9,0.8992910561635196
85,3,1,11,0.9025984972238473
86,3,1,13,0.901802824912799
87,3,1,15,0.9011758559940951
88,3,1,17,0.9003697565848904
89,3,1,19,0.898646587452861
90,3,1,21,0.8987329458366816
91,3,1,23,0.8980950489857122
92,3,1,25,0.8968578266677711
93,3,1,27,0.8970347218648879
94,3,1,29,0.8990643603086497
95,3,1,31,0.897767015235542
96,3,1,33,0.8968141328479619
