,Seed,Distance Type,K,Accuracy
0,0,1,9,0.8731506871592983
1,0,1,11,0.8757654811159646
2,0,1,13,0.8760847366456548
3,0,1,15,0.8780019999247282
4,0,1,17,0.8825967129250271
5,0,1,19,0.8819948960181989
6,0,1,21,0.8827399222175991
7,0,1,23,0.8818139230360755
8,0,1,25,0.881946878379197
9,0,1,27,0.8836652099459389
10,0,1,29,0.8835482477241956
11,0,1,31,0.8831688849529913
12,0,1,33,0.8820983640337035
13,0,1,35,0.8824829944376258
14,0,2,9,0.8783734606005207
15,0,2,11,0.8782487936903801
16,0,2,13,0.8771412196506745
17,0,2,15,0.8834189707364665
18,0,2,17,0.8798113775631002
19,0,2,19,0.8843932107744746
20,0,2,21,0.8830207511335664
21,0,2,23,0.8807797606471027
22,0,2,25,0.8801732048643652
23,0,2,27,0.8801994339765512
24,0,2,29,0.8809668359969464
25,0,2,31,0.881593265498416
26,0,2,33,0.8809449706558532
27,0,2,35,0.8819568178570448
28,1,1,9,0.9061340012828277
29,1,1,11,0.9020104657806596
30,1,1,13,0.9021792750228299
31,1,1,15,0.9039872442210997
32,1,1,17,0.903978976459705
33,1,1,19,0.9048855863360936
34,1,1,21,0.9052449334752417
35,1,1,23,0.9074702173716228
36,1,1,25,0.9072657000688622
37,1,1,27,0.905326679973737
38,1,1,29,0.9069244971746282
39,1,1,31,0.9093315629469597
40,1,1,33,0.9092527886458689
41,1,1,35,0.9100047285952171
42,1,2,9,0.9092720463441913
43,1,2,11,0.9038645282603561
44,1,2,13,0.9079388303612308
45,1,2,15,0.908496544677258
46,1,2,17,0.9076575508403361
47,1,2,19,0.9088186399452466
48,1,2,21,0.9097881418566954
49,1,2,23,0.910403592370042
50,1,2,25,0.910282967808847
51,1,2,27,0.9085624569724307
52,1,2,29,0.9109499286633992
53,1,2,31,0.9112350236897266
54,1,2,33,0.9103774760526515
55,1,2,35,0.9094134370056576
56,2,1,9,0.8978018512754495
57,2,1,11,0.8990917943751849
58,2,1,13,0.9008629491866039
59,2,1,15,0.9027776370556291
60,2,1,17,0.9041366644873318
61,2,1,19,0.9050056321895263
62,2,1,21,0.9038127018576113
63,2,1,23,0.9034187697485511
64,2,1,25,0.9020072812017482
65,2,1,27,0.9016315079336741
66,2,1,29,0.9028467199199182
67,2,1,31,0.9040595287185967
68,2,1,33,0.9026197466522766
69,2,1,35,0.9036456379009072
70,2,2,9,0.897714160815488
71,2,2,11,0.9025716481038824
72,2,2,13,0.9014587071764916
73,2,2,15,0.9045587149797736
74,2,2,17,0.9017837126012628
75,2,2,19,0.9010928149729576
76,2,2,21,0.9012047433709813
77,2,2,23,0.9006766835461455
78,2,2,25,0.9014252254629175
79,2,2,27,0.9020802968395235
80,2,2,29,0.90363932333889
81,2,2,31,0.9035674173004999
82,2,2,33,0.9037252250388457
83,2,2,35,0.9043393832895094
84,3,1,9,0.9125811802431462
85,3,1,11,0.90786552113271
86,3,1,13,0.9044288164118547
87,3,1,15,0.8999118488875892
88,3,1,17,0.8982888164160753
89,3,1,19,0.8974450630765745
90,3,1,21,0.897178501343102
91,3,1,23,0.8987893810950996
92,3,1,25,0.8970918972785649
93,3,1,27,0.8970269235523112
94,3,1,29,0.8975111415307372
95,3,1,31,0.8981853084227456
96,3,1,33,0.8981985387518661
97,3,1,35,0.8964922445584063
98,3,2,9,0.904629265535857
99,3,2,11,0.8986852033886923
100,3,2,13,0.8982433147723848
101,3,2,15,0.8957875551379167
102,3,2,17,0.8952016606827187
103,3,2,19,0.8957597977749264
104,3,2,21,0.8945117943938883
105,3,2,23,0.8966978963583029
106,3,2,25,0.8978966985174361
107,3,2,27,0.8990981133322579
108,3,2,29,0.9000179601568883
109,3,2,31,0.9021796178808275
110,3,2,33,0.9021263927075742
111,3,2,35,0.9012058519397484
112,4,1,9,0.9018112992470807
113,4,1,11,0.9026179965726309
114,4,1,13,0.9064141626700285
115,4,1,15,0.9084335566855771
116,4,1,17,0.9086249316908218
117,4,1,19,0.9102475336568752
118,4,1,21,0.9086433081440645
119,4,1,23,0.9100685680008923
120,4,1,25,0.9094233405205058
121,4,1,27,0.909377419673851
122,4,1,29,0.9105167967978223
123,4,1,31,0.9098762440132901
124,4,1,33,0.9088000578217791
125,4,1,35,0.9085900290180264
126,4,2,9,0.8974275750901112
127,4,2,11,0.8978925073798609
128,4,2,13,0.9017911821410931
129,4,2,15,0.9020819128518877
130,4,2,17,0.9022077568751227
131,4,2,19,0.9019361057755862
132,4,2,21,0.9072791627751448
133,4,2,23,0.9088083492258514
134,4,2,25,0.9109416985224238
135,4,2,27,0.9107380993783186
136,4,2,29,0.9096298475663509
137,4,2,31,0.9092718284648802
138,4,2,33,0.9109983593353786
139,4,2,35,0.9120021017661234
140,5,1,9,0.901808629324549
141,5,1,11,0.9056978441891868
142,5,1,13,0.910015386327553
143,5,1,15,0.9123617254505078
144,5,1,17,0.9121456597011451
145,5,1,19,0.9113585901477846
146,5,1,21,0.9112798602913675
147,5,1,23,0.9094663789177627
148,5,1,25,0.9103474684948868
149,5,1,27,0.9116628619766692
150,5,1,29,0.9123883199304048
151,5,1,31,0.9107717207287507
152,5,1,33,0.9105269756845212
153,5,1,35,0.9104154031883197
154,5,2,9,0.9070054805024159
155,5,2,11,0.9095634856150397
156,5,2,13,0.9068390963033781
157,5,2,15,0.9082077451860276
158,5,2,17,0.9068932981545323
159,5,2,19,0.9089660443013707
160,5,2,21,0.9113256264072811
161,5,2,23,0.9131113787881034
162,5,2,25,0.9146116787672236
163,5,2,27,0.9153309689506675
164,5,2,29,0.9153916971822383
165,5,2,31,0.9137582028757059
166,5,2,33,0.914509188382349
167,5,2,35,0.913616916860496
168,6,1,9,0.9066236991604434
169,6,1,11,0.9095989537600069
170,6,1,13,0.9104074530525628
171,6,1,15,0.9113044921325387
172,6,1,17,0.9100429310632484
173,6,1,19,0.9127256858748136
174,6,1,21,0.9119073756922134
175,6,1,23,0.9124749193029847
176,6,1,25,0.9125366090865678
177,6,1,27,0.9126213434394542
178,6,1,29,0.9142237840929031
179,6,1,31,0.9152912169494115
180,6,1,33,0.9155590224754101
181,6,1,35,0.9164489428294885
182,6,2,9,0.9116584510101037
183,6,2,11,0.912919366952928
184,6,2,13,0.914176215729722
185,6,2,15,0.911958773732812
186,6,2,17,0.910534590556315
187,6,2,19,0.9128680446865937
188,6,2,21,0.9132305517963621
189,6,2,23,0.913497101505419
190,6,2,25,0.9147429709027246
191,6,2,27,0.9161811793113575
192,6,2,29,0.9176406210712128
193,6,2,31,0.9199859745004266
194,6,2,33,0.9182314695617128
195,6,2,35,0.9173597089071185
196,7,1,9,0.8859070558048134
197,7,1,11,0.8826422778733126
198,7,1,13,0.8825456913463284
199,7,1,15,0.8807406068963077
200,7,1,17,0.8835127159978865
201,7,1,19,0.8804094411671891
202,7,1,21,0.8821373618680185
203,7,1,23,0.8833621743495278
204,7,1,25,0.8847746892235592
205,7,1,27,0.8848228862810643
206,7,1,29,0.8843467643587519
207,7,1,31,0.8844652866155848
208,7,1,33,0.8846320613950873
209,7,1,35,0.8844596458508908
210,7,2,9,0.8786714998428163
211,7,2,11,0.8844544116267208
212,7,2,13,0.885002354875068
213,7,2,15,0.8868739627437854
214,7,2,17,0.8841651777532277
215,7,2,19,0.889049691568846
216,7,2,21,0.8898611775550067
217,7,2,23,0.8885596836784033
218,7,2,25,0.8901185172162124
219,7,2,27,0.891287347773823
220,7,2,29,0.8894042782085662
221,7,2,31,0.8902630097947403
222,7,2,33,0.8890872129751696
223,7,2,35,0.8878994105722718
224,8,1,9,0.9147208918161259
