,Seed,Distance Type,K,Accuracy
0,0,1,9,0.8702851791353999
1,0,1,11,0.8723749762374837
2,0,1,13,0.877470838809016
3,0,1,15,0.8793835618727514
4,0,1,17,0.8800056695693701
5,0,1,19,0.8801109800089953
6,0,1,21,0.8809481520834233
7,0,1,23,0.8803278682921782
8,0,1,25,0.8788950626762523
9,0,1,27,0.8796163970020102
10,0,1,29,0.8808666327734906
11,0,1,31,0.8798472451777113
12,0,1,33,0.8810314519654732
13,0,1,35,0.8800819081241599
14,0,2,9,0.8753874783894446
15,0,2,11,0.8769109871514779
16,0,2,13,0.8760986289924247
17,0,2,15,0.8757137570225239
18,0,2,17,0.8777118854996485
19,0,2,19,0.8811008848182997
20,0,2,21,0.8816726301259618
21,0,2,23,0.880014746584758
22,0,2,25,0.8805344235928745
23,0,2,27,0.8814154205375142
24,0,2,29,0.8826100836828132
25,0,2,31,0.8835459956886483
26,0,2,33,0.8821601860462687
27,0,2,35,0.8822954331903591
28,1,1,9,0.8965094222984973
29,1,1,11,0.8999716953287036
30,1,1,13,0.8987148817030094
31,1,1,15,0.9022169206196042
32,1,1,17,0.9017461019994961
33,1,1,19,0.9017235191399391
34,1,1,21,0.9024583385133195
35,1,1,23,0.9063670879576149
36,1,1,25,0.9074642883368054
37,1,1,27,0.9076230835839831
38,1,1,29,0.9080360151463189
39,1,1,31,0.909541748537837
40,1,1,33,0.9089376843144232
41,1,1,35,0.9090832733029423
42,1,2,9,0.903318414790327
43,1,2,11,0.9033969227714691
44,1,2,13,0.9098941185893558
45,1,2,15,0.9074165417834562
46,1,2,17,0.9064309247754528
47,1,2,19,0.905006680912884
48,1,2,21,0.9045179107398257
49,1,2,23,0.904472817325215
50,1,2,25,0.9076696686380833
51,1,2,27,0.9086585491672265
52,1,2,29,0.9094346937190579
53,1,2,31,0.9077454904557309
54,1,2,33,0.9070887124061444
55,1,2,35,0.9081838443584572
56,2,1,9,0.8974175400054684
57,2,1,11,0.9006104915472284
58,2,1,13,0.9011276794776503
59,2,1,15,0.8994658287879094
60,2,1,17,0.9019177274369096
61,2,1,19,0.9005402742321396
62,2,1,21,0.900146398425454
63,2,1,23,0.89943300995383
64,2,1,25,0.8986566133310739
65,2,1,27,0.8994694560287798
66,2,1,29,0.9002547633706356
67,2,1,31,0.9007316071201806
68,2,1,33,0.9003196970495477
69,2,1,35,0.9011680079765555
70,2,2,9,0.8958308807878773
71,2,2,11,0.8946786142606966
72,2,2,13,0.8978229175151374
73,2,2,15,0.9003881036471171
74,2,2,17,0.9011314590436917
75,2,2,19,0.9017967398351509
76,2,2,21,0.9015006867701364
77,2,2,23,0.900895488557005
78,2,2,25,0.9022700583332552
79,2,2,27,0.9048266786985202
80,2,2,29,0.9045855357126938
81,2,2,31,0.9047818861518305
82,2,2,33,0.9046618191650976
83,2,2,35,0.9026903318222326
84,3,1,9,0.9126239967852353
85,3,1,11,0.9086264285720399
86,3,1,13,0.9061095138585122
87,3,1,15,0.9015089145100444
88,3,1,17,0.8993055717254381
89,3,1,19,0.8959718220529049
90,3,1,21,0.895487452791975
91,3,1,23,0.896151798283827
92,3,1,25,0.8964623434905219
93,3,1,27,0.8962600256204117
94,3,1,29,0.8953651733826322
95,3,1,31,0.8951128557107245
96,3,1,33,0.8949851885968088
97,3,1,35,0.8958087957376505
98,3,2,9,0.9003018593570281
99,3,2,11,0.9018424370087323
100,3,2,13,0.9006375090759849
101,3,2,15,0.8956946933250398
102,3,2,17,0.8942730680640476
103,3,2,19,0.8973844342466227
104,3,2,21,0.8995850392383204
105,3,2,23,0.8978553542849648
106,3,2,25,0.8995571636224586
107,3,2,27,0.8995585981589137
108,3,2,29,0.8994190684739649
109,3,2,31,0.8983416144479892
110,3,2,33,0.8985903252886926
111,3,2,35,0.8982297362593898
112,4,1,9,0.9131154425848887
113,4,1,11,0.9077187815172394
114,4,1,13,0.9078889693296368
115,4,1,15,0.9063406335062539
116,4,1,17,0.9089940297032774
117,4,1,19,0.9092733314915367
118,4,1,21,0.9100717462459533
119,4,1,23,0.9127526438258861
120,4,1,25,0.9119873648250012
121,4,1,27,0.9112931527186414
122,4,1,29,0.9114256331367866
123,4,1,31,0.9111552090399735
124,4,1,33,0.9114941971653233
125,4,1,35,0.9113805980245843
126,4,2,9,0.8964408876264622
127,4,2,11,0.8989270975270363
128,4,2,13,0.8985132262273187
129,4,2,15,0.8990649329502578
130,4,2,17,0.9039011500818704
131,4,2,19,0.9045835837424189
132,4,2,21,0.9057995820931567
133,4,2,23,0.9055494367183144
134,4,2,25,0.9083685554675296
135,4,2,27,0.9100456112455234
136,4,2,29,0.9111450950813982
137,4,2,31,0.9117598085670358
138,4,2,33,0.9109621382313818
139,4,2,35,0.9103413081936308
140,5,1,9,0.9040855333663325
141,5,1,11,0.9089709893934333
142,5,1,13,0.912762183032923
143,5,1,15,0.9106279633501342
144,5,1,17,0.907703327463848
145,5,1,19,0.9066803464025592
146,5,1,21,0.9096092926649272
147,5,1,23,0.9105480640873926
148,5,1,25,0.9107561107376567
149,5,1,27,0.9108493142523694
150,5,1,29,0.911504071513688
151,5,1,31,0.9100348659436314
152,5,1,33,0.9106767010856958
153,5,1,35,0.911665693635268
154,5,2,9,0.8949805630098149
155,5,2,11,0.8982984604627242
156,5,2,13,0.9004198139731048
157,5,2,15,0.9033351521332833
158,5,2,17,0.9074736623284216
159,5,2,19,0.9094610042885808
160,5,2,21,0.910393988604444
161,5,2,23,0.9120937997395674
162,5,2,25,0.9131595628659919
163,5,2,27,0.9127912170906372
164,5,2,29,0.9133605796036259
165,5,2,31,0.9154613329455651
166,5,2,33,0.9157258631403937
167,5,2,35,0.9130390297704156
168,6,1,9,0.9104675025104377
169,6,1,11,0.9082047137848995
170,6,1,13,0.9107973911062824
