0,6351,429,27177,10538,0,7046,768,2334,2795,24390,2159,5380,274,906,1791,12543,1656,4385,0,1663,172,2114,4884,19946,7254,2330,1558,22777,6269,7923,7062,0,202,5537,14100,846,331,1397,9314,0,5966,0,0,0,5000,0,13,29,17,0,4742,333,21,0,63,0,0,2391,3437,4235,566,209,1731,0,0,15,6,0,24,
0,0,0,1339,384,0,342,1426,5194,5867,1091,3473,0,508,0,6201,1397,860,0,0,0,342,224,0,2219,2416,0,0,1451,2127,13551,4565,0,0,6351,1188,552,0,189,39,0,376,0,0,0,117,0,6,0,11,0,314,0,14,0,14,0,0,0,474,137,14,14,214,0,0,0,4,0,16,
0,0,0,4241,6642,0,0,0,0,0,0,0,160,0,2,0,0,1,1427,0,1459,0,0,1207,5,0,1439,3419,6831,0,0,0,0,0,0,1448,0,5409,1531,5655,0,0,0,0,0,1,0,9,0,25,0,0,0,129,0,657,0,0,132,161,0,1071,1323,5209,0,0,0,0,0,0,
0,0,0,0,9145,0,3575,0,1249,808,8200,1265,2231,1,288,28,2455,318,6749,0,2144,0,2751,6213,22482,2982,2223,7397,37699,3340,1757,5392,0,0,1832,1913,75,3155,1272,6192,0,2011,0,0,0,258,0,3,0,26,0,700,383,130,0,640,0,0,3773,2988,65,954,973,6935,0,0,0,0,0,8,
0,0,0,0,0,0,0,90,0,98,5110,47,422,40,2,71,116,530,1016,0,1113,40,0,10473,1825,1352,1371,2283,11503,1273,178,15,0,0,546,10121,119,6004,1818,19347,0,0,0,0,0,4052,0,9,0,25,0,275,675,129,0,666,0,0,7937,3567,1933,1204,1338,10775,0,0,5,0,0,8,
0,0,0,0,0,0,0,0,62,0,158,445,0,19,0,0,0,0,0,0,0,627,0,0,0,891,0,0,0,1714,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,
0,0,0,0,0,0,0,317,0,136,4984,0,296,0,272,134,7240,0,0,0,0,0,0,0,3461,287,0,0,3575,1035,310,0,0,249,269,433,16,0,186,0,0,6420,0,0,0,0,0,0,21,8,0,3718,0,0,0,0,0,0,0,219,435,0,0,172,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,35,5522,253,4781,0,7037,0,2238,4143,0,0,0,0,1372,0,0,0,485,0,0,0,12,1978,0,0,36,303,117,46,0,8,21,0,31,0,0,0,9,0,2,0,2,0,15,0,2,0,2,0,0,0,56,1,2,2,16,0,0,0,2,0,3,
0,0,0,0,0,0,0,0,0,1276,975,5357,0,383,0,1176,0,2411,0,0,0,1080,750,0,3634,6245,0,0,1453,7052,3650,6545,0,0,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,438,2836,0,1330,0,10365,191,71,0,0,0,652,39,0,872,765,0,0,767,121,10066,443,0,312,2149,232,65,0,35,24,0,86,0,0,0,12,0,3,0,4,0,54,0,4,0,4,0,0,0,133,32,4,4,47,0,0,0,2,0,3,
0,0,0,0,0,0,0,0,0,0,0,1225,0,692,0,402,6991,2954,0,0,0,1042,389,4149,10148,9648,49,0,9600,6948,1307,2033,0,0,958,5726,36,0,921,3889,0,4471,0,0,0,2238,0,2,4,3,0,3259,91,3,0,3,0,0,708,1450,3497,26,3,1051,0,0,15,2,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,5600,0,1333,0,118,0,0,0,4602,29,0,1405,2871,0,0,1181,1926,2844,1421,0,0,1634,77,27,0,4,12,2,0,0,0,0,7,39,2,13,2,0,0,0,2,0,2,0,0,0,37,0,2,2,11,0,0,0,2,0,3,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012,0,0,0,2326,1332,3737,0,0,0,273,0,4189,4695,3570,0,113,0,334,245,0,565,0,73,73,353,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,70,0,0,0,0,0,405,73,73,0,0,0,34,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,1150,0,0,0,0,3126,0,0,1,1039,0,0,1,376,233,78,0,0,152,72,24,0,4,10,0,0,0,0,0,7,9,2,183,2,0,0,0,2,0,2,0,0,0,36,0,2,2,11,0,0,0,2,0,3,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,353,0,0,0,124,0,973,1220,741,0,0,0,215,193,0,2,0,2,2,2,0,0,0,0,0,0,0,10,0,508,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,43,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,372,0,0,0,426,122,0,399,702,0,0,53,433,11013,432,0,228,2516,128,43,0,18,18,0,86,0,0,0,7,0,2,0,2,0,54,0,2,0,2,0,0,0,61,32,2,2,25,0,0,0,2,0,3,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172,0,0,0,2454,422,612,0,0,0,1079,4540,813,0,1200,61,0,7573,0,0,0,118,0,3,46,5,0,7334,13,6,0,6,0,0,11,1882,3593,6,6,1310,0,0,5,2,0,3,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633,4555,12393,6469,0,0,6676,7537,516,5764,0,0,10,1,4,0,0,38,0,0,0,60,0,74,1,0,0,0,1,0,286,0,0,0,0,16,37,0,216,0,0,0,213,0,4,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5244,0,1164,9,2394,0,4276,6545,6379,0,4,1309,0,0,21,379,0,743,508,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,105,0,249,472,754,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,0,0,0,0,0,0,1054,0,0,32,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,5723,7834,4894,0,0,0,46,0,0,457,0,493,326,798,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,119,0,0,0,87,0,148,322,474,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,0,0,0,1623,126,38,0,0,151,72,24,0,4,10,0,0,0,0,0,7,0,2,0,2,0,0,0,2,0,2,0,0,0,36,0,2,2,11,0,0,0,2,0,3,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,10454,1804,0,2,2462,6003,173,6745,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,49,0,0,39,0,0,0,37,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5744,1417,6,49,11633,882,0,922,0,0,1,2259,0,670,177,6978,0,0,0,0,0,1247,0,0,0,0,0,3,513,0,0,0,0,0,6917,2597,272,0,0,5442,0,0,2,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8727,156,169,25558,12627,2318,13039,0,0,1804,1147,73,0,64,738,0,2009,0,0,0,267,0,0,0,1,0,698,392,2,0,2,0,0,623,1236,63,2,2,692,0,0,0,0,0,8,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4469,17149,1484,6186,0,0,140,1252,15,0,10,1207,12,254,0,0,0,316,0,1,0,1,0,55,9,1,0,1,0,0,17,37,329,1,1,17,55,0,0,1,0,3,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5447,4956,0,0,0,1,0,0,1130,0,404,305,1007,0,0,0,0,0,30,0,7,0,4,0,0,0,1,0,119,0,0,0,81,0,576,298,398,0,0,0,0,0,0,
