0,1069,1858,13076,18292,0,932,3041,738,1901,9886,0,5958,100,680,2332,5808,13688,3022,27,2601,0,5273,12643,31653,16669,4830,2010,5026,11818,7662,7967,0,43,4141,20781,14,239,870,16896,0,0,719,1002,327,5979,397,781,26,576,2,601,9437,653,0,315,8,4681,8671,5879,2304,1841,247,3147,3504,173,2590,0,0,0
0,0,0,0,802,22,0,5036,4983,8796,1060,1018,0,1604,0,4754,92,130,0,0,0,20,443,0,240,1705,0,0,0,1960,10339,6144,0,0,2330,33,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
0,0,0,6909,11612,0,0,0,0,0,393,0,593,0,28,0,0,0,3553,0,1648,0,0,4070,0,0,402,3577,10678,0,0,0,0,0,0,6414,0,2471,5854,9475,0,0,96,0,127,0,0,0,0,0,0,105,457,3443,0,1688,0,0,1863,2735,0,0,1102,6746,0,222,0,0,0,0
0,0,0,0,11674,0,0,353,132,135,483,0,627,0,0,362,0,4624,7046,0,1647,0,1510,12274,14934,1353,0,6451,19763,1177,368,2441,0,0,49,9328,0,1092,6204,11371,0,0,205,0,250,7,0,0,0,0,17,112,2155,3142,0,1685,0,601,5164,6273,1,0,1092,8023,0,559,7,0,0,0
0,0,0,0,0,3,0,794,133,693,6602,51,1327,394,208,4,159,13280,4044,0,1713,12,2669,20193,12666,3932,1560,2446,12348,3415,813,3050,0,0,0,27078,14,2616,7745,30436,0,0,930,999,587,3862,397,53,26,54,17,113,13781,3841,0,1688,8,4894,16420,13597,2341,602,1102,14307,3483,576,2569,0,0,0
0,0,0,0,0,0,0,177,1762,121,25,4695,0,422,0,91,0,64,0,0,0,2207,222,0,65,2104,0,0,0,3284,0,16,0,0,0,0,0,0,0,0,282,0,0,0,0,0,93,0,7,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,378,0,27,6,0,3,0,0,3,5107,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,217,0,0,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2637,9728,1491,3325,0,6972,0,4629,3632,130,0,0,0,716,661,64,729,2534,0,0,162,2521,7494,3259,0,41,1716,10,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4024,515,7164,0,1530,0,3668,0,307,0,0,0,1515,2192,0,822,6449,0,0,0,13499,2312,7508,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,992,2048,0,2408,0,10476,14,116,0,0,0,157,597,36,485,1845,0,0,36,2281,11110,4695,0,4,2524,2,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,448,188,1627,201,72,2404,4847,262,0,80,330,2159,2648,4483,9368,221,26,392,4794,1365,2781,0,0,345,3606,15,0,201,3413,0,0,700,949,322,3734,383,0,26,0,0,26,2316,143,0,142,8,467,1352,842,2489,0,117,597,2190,0,904,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3265,0,1644,0,131,0,0,0,4156,1240,0,143,3951,0,0,0,4895,335,1138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3679,0,0,0,637,1434,4368,0,0,267,0,95,7521,5901,2131,0,48,0,297,124,0,2006,0,41,244,1215,0,0,0,0,0,700,0,766,0,564,0,0,0,239,0,239,0,0,65,244,307,1435,182,246,0,5,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1997,100,0,0,0,2059,402,0,161,2158,0,0,0,1845,1003,1295,0,0,0,0,0,0,0,0,0,0,14,0,0,80,21,0,357,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
