0,3629,450,16725,16137,81,5909,6213,1079,3975,5339,1073,5998,252,2126,1433,9202,11345,2112,1,1581,42,2326,17056,24961,13852,4834,1685,18878,11895,8282,5355,0,114,2820,17544,506,572,317,14227,0,1384,4,130,0,3479,11,859,0,665,0,2708,7955,23,0,40,0,1735,8728,5723,201,2327,40,1586,471,0,1219,0,0,0
0,0,0,24,777,186,0,7359,5237,9705,1373,1929,0,500,0,6791,365,1692,0,0,0,92,1759,78,2153,2962,0,0,0,3349,13441,6183,0,0,6149,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1491,5400,0,0,0,0,0,67,0,13,0,0,0,0,0,20,0,68,0,0,900,0,0,208,301,5584,0,0,0,0,0,0,2297,0,3177,2398,4045,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,266,0,0,1029,1206,0,275,449,3432,0,0,0,0,0,0
0,0,0,0,7857,0,2364,50,0,26,1094,0,970,0,0,0,172,367,5948,0,1793,0,1489,9077,11834,3786,1322,5946,24275,4565,377,1102,0,0,49,6027,0,531,1276,6571,0,279,0,0,0,159,0,0,0,0,0,329,2120,56,0,66,0,0,4813,3404,0,51,68,4940,0,0,0,0,0,0
0,0,0,0,0,0,0,930,835,912,4606,411,543,92,196,383,40,9346,245,0,263,0,243,20587,7012,2412,962,164,15872,1183,771,1579,0,0,78,20126,494,4097,4733,23678,0,0,4,130,0,2693,11,0,0,0,0,0,9143,356,0,293,0,1737,15730,10248,131,455,452,10290,461,0,1209,0,0,0
0,0,0,0,0,0,0,362,1334,273,154,2025,0,2,0,349,0,0,0,0,0,2714,0,0,0,2003,0,0,0,3316,148,0,0,0,140,0,0,0,0,0,692,0,0,0,0,0,185,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,359,0,5,576,0,63,0,7,6,6192,6,0,0,0,0,0,121,2449,394,0,0,2254,1300,122,0,0,195,0,73,0,0,0,0,0,2790,0,0,0,0,0,0,0,0,0,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3733,12408,2042,6741,0,8219,0,4556,3375,1409,6,0,0,1365,1514,88,1938,3591,0,0,24,3678,11198,3959,0,80,2917,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3903,3055,4743,0,374,0,4241,71,2844,0,0,0,2203,1606,200,1434,8830,0,0,0,11432,3543,7206,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1708,2583,0,927,0,10563,384,1576,0,0,0,153,1673,90,2066,3174,0,0,0,3361,12888,4316,0,199,4320,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1939,50,707,14,962,728,2949,0,0,0,384,362,3551,2568,7104,27,0,1308,3847,1358,2785,0,0,217,278,74,0,0,239,0,95,0,8,0,210,0,0,0,0,0,92,151,0,0,0,0,0,50,0,19,15,0,0,74,0,74,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3625,0,2134,0,467,0,0,0,4872,519,26,614,3286,0,0,0,3796,1764,1430,0,0,926,0,0,0,0,0,132,0,0,0,0,0,118,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5490,0,0,0,410,1023,2854,0,0,335,0,0,5652,4398,1836,0,0,0,85,99,0,1670,0,9,0,905,0,0,0,0,0,50,0,684,0,549,0,0,0,0,0,0,0,0,0,0,40,1529,0,7,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,2217,54,0,0,0,1738,62,2,93,336,0,0,0,256,389,274,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2947,723,407,0,0,0,105,54,0,1057,0,0,0,484,0,0,0,0,0,36,0,682,0,538,0,0,0,0,0,0,0,0,0,0,10,1057,0,0,0,0,0,17,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,907,0,0,0,250,826,38,889,2300,0,0,0,2776,10032,2907,0,166,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,32,341,185,0,0,135,208,683,162,0,0,347,948,0,0,0,10,0,1218,0,0,0,64,0,0,2,0,0,2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3559,12352,12929,5459,0,0,6111,5376,1683,4871,0,0,77,6384,357,0,0,7256,0,0,4,124,0,1772,6,0,0,0,0,0,6494,0,0,0,0,1730,6790,4681,82,0,0,312,255,0,741,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2340,0,47,396,2415,0,794,3490,3874,0,6,0,0,0,0,38,0,7,57,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,57,0,0,0,109,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,0,0,0,0,0,1,1446,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,2280,7199,2731,0,0,0,0,0,0,127,0,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,0,0,0,1951,73,4,0,0,73,0,0,0,0,0,286,0,0,0,0,0,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,8041,2593,0,0,675,7677,1804,9235,0,0,100,62,60,0,0,60,0,0,0,1,0,60,0,0,0,0,0,0,60,0,0,0,0,0,17,0,16,0,0,0,60,0,60,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12003,4711,303,307,17188,3492,92,567,0,0,5,14734,463,264,2460,16516,0,0,4,124,0,2401,6,0,0,0,0,68,8907,0,0,0,0,1732,14759,9151,40,0,0,7193,346,0,1001,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6565,0,119,13083,8609,2289,9542,0,0,749,6375,158,0,19,6445,0,277,2,36,0,1289,2,0,0,0,0,490,5829,0,0,0,0,1602,6051,4587,9,0,0,971,91,0,534,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5091,23867,2650,5405,0,0,652,122,0,0,0,54,267,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,55,0,0,0,391,0,0,0,107,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3293,2541,0,0,0,0,0,0,2629,0,53,0,1557,0,0,0,0,0,98,0,843,0,653,0,0,0,0,0,9,0,0,0,0,70,2213,0,7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9653,0,0,0,0,0,0,113,0,7,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5504,351,53,73,0,0,11023,4,2795,4440,14420,0,281,0,4,0,747,1,0,0,0,0,274,4848,347,0,266,0,698,10679,8096,3,275,449,9515,4,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3349,9541,0,0,695,11,0,0,0,0,370,61,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,268,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6427,0,292,6475,21,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,133,104,0,0,131,0,0,0,5,0,131,0,0,0,0,0,0,131,0,0,0,0,0,108,0,21,0,0,0,61,0,131,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,28,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5516,2753,19456,24761,0,1448,4278,1195,4364,18316,571,4288,266,1441,1294,8656,11803,6318,6,3335,103,5197,16685,31843,13523,6383,4384,18056,1159,4763,4610,0,106,2206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,13,5022,6801,6791,1308,2317,0,146,0,3681,531,1722,0,0,0,112,1379,530,712,1828,0,0,0,2787,6087,6489,0,0,3662
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4330,5434,0,0,0,0,0,5,0,0,0,0,0,0,0,549,0,418,0,5,956,1305,0,540,714,6083,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6936,0,3,0,0,0,6185,0,270,0,0,0,389,1376,8586,0,2365,0,1650,5615,21087,6417,2902,8507,23305,0,0,482,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,667,0,7039,88,384,28,241,0,0,10287,447,0,431,0,2135,17412,12314,3019,1985,562,12882,1565,0,1784,0,0,0
