0,3804,1705,9629,16300,0,4953,1292,1317,3640,3070,149,2616,41,358,1881,8373,7689,3079,0,2153,521,4433,8071,24494,15085,3080,2375,7427,12269,6107,6013,0,70,2705,16280,397,1781,1440,11450,0,201,97,0,8,3977,0,882,0,960,0,1035,5293,212,0,56,0,2728,5658,6423,668,2229,1104,2504,908,0,381,0,0,0
0,0,0,0,173,0,0,2155,4671,7117,453,567,0,171,0,5095,79,497,0,0,0,535,34,0,537,1230,0,0,0,1110,10505,5779,0,0,4561,45,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,41,0,0,0
0,0,0,5688,7668,0,0,0,0,0,26,0,17,0,0,0,0,1,2786,0,1662,0,0,1048,60,0,390,2866,8416,0,0,0,0,0,0,2893,0,4923,3414,6249,0,0,0,0,0,0,0,15,0,0,0,0,0,838,0,270,0,0,1305,605,0,85,2024,6034,0,0,0,0,0,0
0,0,0,0,8406,0,1059,4,0,0,170,0,0,0,0,4,410,306,7778,0,1286,51,787,4378,9516,1947,108,6579,20407,1686,68,37,0,0,0,5047,0,3653,3146,8010,0,0,0,0,0,0,0,6,0,0,0,0,9,690,0,171,0,0,4032,1644,0,25,1407,7698,0,0,0,0,0,0
0,0,0,0,0,0,0,41,106,46,3730,48,117,5,98,12,0,10057,2424,0,1461,47,425,15739,11354,3805,1393,1969,14507,1994,195,781,0,0,0,18263,0,5768,4195,24152,0,0,0,0,0,3015,0,159,0,47,0,0,7736,907,0,347,0,2695,14071,8535,498,1145,2215,13240,908,0,16,0,0,0
0,0,0,0,0,0,0,42,493,0,0,1332,0,145,0,0,0,0,0,0,0,1136,0,0,0,637,0,0,0,745,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0
0,0,0,0,0,0,0,517,0,92,715,0,0,0,0,163,5346,0,251,0,0,463,83,0,1768,2049,0,0,6,1699,227,0,0,147,1,121,0,0,0,0,0,2591,0,0,0,0,0,0,0,0,0,1960,0,0,0,0,0,0,0,86,125,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1073,5421,524,3076,0,4396,0,1975,4226,147,0,0,0,1288,0,0,158,1169,0,0,0,454,4000,716,0,2,1111,26,0,0,0,0,0,5,96,0,0,24,0,0,0,0,0,241,0,0,0,0,0,0,0,26,0,0,0,0,0,0,24,0,0,0
0,0,0,0,0,0,0,0,0,2201,448,4022,0,157,0,2846,18,1472,0,0,0,1755,467,31,1827,5584,0,0,0,9352,3860,8758,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,267,721,0,552,0,9251,51,194,0,0,0,671,2,0,220,673,0,0,0,497,10601,2387,0,5,3859,26,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,24,0,0,0
